"ID","Fight_ID","corner","Last_round","Max_round","Prev","Round1_Strikes_Body.Significant.Strikes_Attempts","Round1_Strikes_Body.Significant.Strikes_Landed","Round1_Strikes_Body.Total.Strikes_Attempts","Round1_Strikes_Body.Total.Strikes_Landed","Round1_Strikes_Clinch.Body.Strikes_Attempts","Round1_Strikes_Clinch.Body.Strikes_Landed","Round1_Strikes_Clinch.Head.Strikes_Attempts","Round1_Strikes_Clinch.Head.Strikes_Landed","Round1_Strikes_Clinch.Leg.Strikes_Attempts","Round1_Strikes_Clinch.Leg.Strikes_Landed","Round1_Strikes_Clinch.Significant.Kicks_Attempts","Round1_Strikes_Clinch.Significant.Kicks_Landed","Round2_Strikes_Body.Significant.Strikes_Attempts","Round2_Strikes_Body.Significant.Strikes_Landed","Round2_Strikes_Body.Total.Strikes_Attempts","Round2_Strikes_Body.Total.Strikes_Landed","Round2_Strikes_Clinch.Body.Strikes_Attempts","Round2_Strikes_Clinch.Body.Strikes_Landed","Round2_Strikes_Clinch.Head.Strikes_Attempts","Round2_Strikes_Clinch.Head.Strikes_Landed","Round2_Strikes_Clinch.Leg.Strikes_Attempts","Round2_Strikes_Clinch.Leg.Strikes_Landed","Round2_Strikes_Clinch.Significant.Kicks_Attempts","Round2_Strikes_Clinch.Significant.Kicks_Landed","Round3_Strikes_Body.Significant.Strikes_Attempts","Round3_Strikes_Body.Significant.Strikes_Landed","Round3_Strikes_Body.Total.Strikes_Attempts","Round3_Strikes_Body.Total.Strikes_Landed","Round3_Strikes_Clinch.Body.Strikes_Attempts","Round3_Strikes_Clinch.Body.Strikes_Landed","Round3_Strikes_Clinch.Head.Strikes_Attempts","Round3_Strikes_Clinch.Head.Strikes_Landed","Round3_Strikes_Clinch.Leg.Strikes_Attempts","Round3_Strikes_Clinch.Leg.Strikes_Landed","Round3_Strikes_Clinch.Significant.Kicks_Attempts","Round3_Strikes_Clinch.Significant.Kicks_Landed","Round4_Strikes_Body.Significant.Strikes_Attempts","Round4_Strikes_Body.Significant.Strikes_Landed","Round4_Strikes_Body.Total.Strikes_Attempts","Round4_Strikes_Body.Total.Strikes_Landed","Round4_Strikes_Clinch.Body.Strikes_Attempts","Round4_Strikes_Clinch.Body.Strikes_Landed","Round4_Strikes_Clinch.Head.Strikes_Attempts","Round4_Strikes_Clinch.Head.Strikes_Landed","Round4_Strikes_Clinch.Leg.Strikes_Attempts","Round4_Strikes_Clinch.Leg.Strikes_Landed","Round4_Strikes_Clinch.Significant.Kicks_Attempts","Round4_Strikes_Clinch.Significant.Kicks_Landed","Round5_Strikes_Body.Significant.Strikes_Attempts","Round5_Strikes_Body.Significant.Strikes_Landed","Round5_Strikes_Body.Total.Strikes_Attempts","Round5_Strikes_Body.Total.Strikes_Landed","Round5_Strikes_Clinch.Body.Strikes_Attempts","Round5_Strikes_Clinch.Body.Strikes_Landed","Round5_Strikes_Clinch.Head.Strikes_Attempts","Round5_Strikes_Clinch.Head.Strikes_Landed","Round5_Strikes_Clinch.Leg.Strikes_Attempts","Round5_Strikes_Clinch.Leg.Strikes_Landed","Round5_Strikes_Clinch.Significant.Kicks_Attempts","Round5_Strikes_Clinch.Significant.Kicks_Landed","RStreak","winby","winner"
778,5047,"blue",2,5,0,6,6,11,11,2,2,4,3,1,1,5,4,8,4,9,5,5,3,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"SUB","red"
1815,5074,"red",2,3,2,2,2,2,2,0,0,0,0,0,0,0,0,3,3,4,4,0,0,2,1,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,"SUB","red"
947,5056,"red",5,5,1,2,1,5,4,2,1,6,3,0,0,14,13,5,3,5,3,1,0,3,1,7,7,7,7,0,0,1,1,0,0,0,0,0,0,0,0,2,1,2,1,0,0,1,1,0,0,0,0,1,1,1,1,0,0,0,0,0,0,8,8,1,"DEC","blue"
959,5098,"red",2,3,2,6,2,6,2,0,0,1,0,0,0,0,0,1,1,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"SUB","red"
1069,5047,"red",2,5,0,3,2,3,2,0,0,1,1,0,0,0,0,1,1,1,1,0,0,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"SUB","red"
2150,5094,"red",1,3,1,3,2,3,2,3,2,6,3,0,0,9,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"SUB","red"
1689,5098,"blue",2,3,1,2,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"SUB","red"
2013,5074,"blue",2,3,1,0,0,1,1,0,0,6,1,0,0,1,1,1,1,1,1,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"SUB","red"
2286,5065,"red",2,3,1,0,0,25,25,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"KO/TKO","blue"
2066,5065,"blue",2,3,0,6,3,8,5,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"KO/TKO","blue"
970,5066,"red",1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"KO/TKO","red"
878,5080,"red",1,3,0,0,0,0,0,0,0,0,0,1,1,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"SUB","blue"
2334,5092,"red",1,3,0,8,8,8,8,8,8,20,14,0,0,6,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"KO/TKO","red"
308,4980,"red",2,5,1,4,3,4,3,0,0,0,0,0,0,0,0,4,2,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"KO/TKO","red"
2363,5130,"blue",3,3,0,6,3,6,3,1,1,1,0,0,0,0,0,2,2,3,3,2,2,0,0,0,0,2,2,6,5,6,5,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"DEC","red"
2362,5130,"red",3,3,0,4,2,4,2,0,0,3,2,0,0,0,0,2,1,2,1,1,1,2,1,0,0,3,2,10,5,10,5,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"DEC","red"
2356,5124,"red",2,3,0,12,9,17,14,6,6,5,3,0,0,5,5,4,2,6,4,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"SUB","red"
2357,5124,"blue",2,3,0,18,15,18,15,6,6,12,6,0,0,4,3,3,0,3,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"SUB","red"
2307,5092,"blue",1,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"KO/TKO","red"
1907,5012,"blue",1,3,2,5,3,6,4,3,3,2,1,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,"SUB","red"
735,4980,"blue",2,5,1,0,0,1,1,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"KO/TKO","red"
2333,5080,"blue",1,3,0,2,1,5,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"SUB","blue"
1054,5012,"red",1,3,2,9,9,11,11,5,5,0,0,0,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"SUB","red"
2354,5123,"red",3,3,0,3,1,3,1,0,0,2,0,0,0,0,0,2,2,2,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"DEC","red"
2360,5129,"red",3,3,0,3,1,3,1,1,0,3,2,0,0,3,1,7,4,8,5,3,2,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"SUB","red"
965,5010,"red",1,3,1,4,3,4,3,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"SUB","blue"
2221,5081,"blue",2,3,2,3,0,3,0,0,0,0,0,0,0,1,0,1,1,2,2,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"KO/TKO","red"
2361,5129,"blue",3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"SUB","red"
2099,5081,"red",2,3,1,6,4,6,4,0,0,1,1,0,0,0,0,3,3,3,3,3,3,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"KO/TKO","red"
2070,5010,"blue",1,3,2,2,2,8,8,1,1,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,"SUB","blue"
