"ID","Date","Age","Height","HomeTown","Name","Prev","RStreak","Weight"
1422,"2016-04-11",32,182,"Irving, TX USA","Zak Cummings",3,1,77
2509,"2016-04-11",32,180,"Hundested Denmark","Nicolas Dalby",1,1,77
2764,"2016-04-11",26,193,"Chicago, Illinois United States","Curtis Blaydes",0,0,120
2425,"2016-04-11",32,190,"Lamberton, Minnesota United States","Tim Johnson",0,0,120
2753,"2016-04-11",31,190,"Uniejow Poland","Marcin Tybura",0,0,113
2755,"2016-04-11",27,182,"Rome Italy","Alessio Di Chirico",0,0,84
2337,"2016-04-11",33,180,"Dallas, Texas United States","Jared Cannonier",0,0,93
969,"2016-04-11",35,193,"Kenosha, Wisconsin USA","Ben Rothwell",1,1,120
2760,"2016-04-11",24,177,"Zagreb Croatia","Filip Pejic",0,0,61
535,"2016-04-11",33,193,"Santa Catarina Brazil","Junior Dos Santos",2,0,108
2144,"2016-04-11",28,175,"Grozny, Chechen Republic Russia","Mairbek Taisumov",0,0,70
2128,"2016-04-11",33,175,"Fauldhouse Scotland","Rob Whiteford",3,0,65
2465,"2016-04-11",25,170,"Volnogorsk Ukraine","Maryna Moroz",2,0,52
2317,"2016-03-07",35,172,"Albuquerque, New Mexico United States","Holly Holm",2,2,65
2060,"2016-03-07",33,177,"Malmo Sweden","Ilir Latifi",5,2,93
2214,"2016-03-07",31,180,"Azle, Texas USA","Chas Skelly",5,4,65
2728,"2016-03-07",27,185,"Yakima, Washington United States","Julian Erosa",1,1,65
1486,"2016-03-07",32,177,"Portage, Indiana United States","Darren Elkins",4,1,65
2731,"2016-03-07",29,165,"Bishkek Kyrgyzstan","Valentina Shevchenko",1,1,61
1820,"2016-03-07",32,182,"Vila Velha, Espirito Santo Brazil","Erick Silva",5,0,77
1902,"2016-03-07",32,180,"Kabul Afghanistan","Siyar Bahadurzada",0,0,77
2243,"2016-03-07",31,180,"Toronto Canada","Jason Saggo",2,0,70
2227,"2016-03-07",35,185,"St. Tropez France","Nordine Taleb",3,0,77
1742,"2016-03-07",31,190,"Levittown, New York United States","Gian Villante",4,1,93
1719,"2016-03-07",28,172,"Salvador, Bahia Brazil","Amanda Nunes",3,2,61
1331,"2016-03-07",31,187,"Denver, Colorado USA","Brandon Thatch",2,0,77
2655,"2016-03-07",25,170,"Kagoshima Japan","Teruto Ishihara",0,0,65
2057,"2016-03-07",28,175,"Dublin Ireland","Conor McGregor",5,5,70
1317,"2016-03-07",30,167,"Tacoma, Washington United States","Miesha Tate",4,4,61
2245,"2016-03-07",38,185,"Joinvillve, Santa Catarina Brazil","Vitor Miranda",3,2,84
1989,"2016-03-07",33,182,"Itapemirim, Espirito Santo Brazil","Marcelo Guimaraes",1,1,84
538,"2016-03-07",31,182,"Stockton, California USA","Nate Diaz",2,1,77
1948,"2016-03-07",35,172,"Green River, WY USA","Justin Salas",2,0,70
2228,"2016-03-21",28,182,"North Shore, Sydney  Australia","Richard Walsh",4,1,77
2278,"2016-03-21",30,154,"Ehime Japan","Rin Nakai",1,0,61
2254,"2016-03-21",27,182,"Auckland New Zealand","Dan Hooker",1,0,65
2246,"2016-03-21",27,187,"João Pessoa, Paraíba Brazil","Antonio Carlos Junior",4,0,84
2195,"2016-03-21",35,180,"St-Jean Sur Richelieu, Quebec, Canada, Quebec Canada","Steve Bosse",1,0,93
2222,"2016-03-21",30,177,"Chatham, Ontario Canada","Chad Laprise",4,0,70
2101,"2016-03-21",33,180,"Amazonas Brazil","Alan Patrick",1,1,70
2762,"2016-03-21",32,177,"Albury, NSW Austrailia","Damien Brown",0,0,70
2080,"2016-03-21",33,182,"Jales City, Sao Paulo Brazil","Viscardi Andrade",2,1,77
2345,"2016-03-21",28,167,"Tasmania Australia","Bec Rawlings",1,1,52
377,"2016-03-21",37,190,"Las Vegas, Nevada USA","Frank Mir",4,0,119
2190,"2016-03-21",31,172,"Baguio City Philippines","Mark Eddiva",3,0,65
2295,"2016-03-21",29,175,"Melbourne Australia","Brendan O'Reilly",2,1,77
2291,"2016-03-21",35,182,"Los Angeles, California United States","Alan Jouban",5,0,77
2262,"2016-03-21",27,177,"Jefferson, Iowa USA","Johnny Case",4,4,70
1476,"2016-03-21",35,187,"Darfield New Zealand","James Te Huna",1,0,84
2221,"2016-03-21",34,175,"Santa Ana, CA USA","Leslie Smith",3,0,61
735,"2016-03-21",43,177,"South Auckland New Zealand","Mark Hunt",4,1,120
2372,"2016-03-21",30,157,"Kangwon-do South Korea","Seohee Ham",2,1,52
2324,"2016-03-21",39,182,"Melbourne, Victoria Australia","Daniel Kelly",1,1,84
2258,"2016-03-21",22,175,"Melbourne, Victoria Australia","Jake Matthews",4,1,70
875,"2016-03-21",32,172,"Sunderland England","Ross Pearson",6,0,70
750,"2016-02-22",38,170,"Ibaraki Japan","Tatsuya Kawajiri",4,2,65
1096,"2016-02-22",30,187,"Newport News, Virginia USA","James Krause",4,1,70
2507,"2016-02-22",30,182,"St. Catharines, Ontario Canada","Shane Campbell",2,1,70
1076,"2016-02-22",33,185,"Denver, Colorado United States","Donald Cerrone",8,0,77
2611,"2016-02-22",29,180,"The Bronx, New York United States","Oluwale Bamgbose",1,0,84
2293,"2016-02-22",33,170,"Anchorage, Alaska USA","Lauren Murphy",2,0,61
1907,"2016-02-22",30,167,"Saugerties, NY United States","Dennis Bermudez",4,0,65
1806,"2016-02-21",33,185,"Wilmington, North Carolina United States","Derek Brunson",4,3,84
2506,"2016-02-22",27,177,"Marlton, NJ USA","Jonavin Webb",0,0,77
2469,"2016-02-22",29,180,"Tres Rios, Rio de Janeiro Brazil","Alex Oliveira",4,3,77
485,"2016-02-22",34,182,"Phoenix, Arizona USA","Joe Riggs",3,1,84
1296,"2016-02-22",38,177,"Portland, Oregon USA","Nathan Coy",1,0,77
1550,"2016-02-22",30,187,"Alameda, California USA","Chris Camozzi",4,1,84
2130,"2016-02-22",29,175,"Santiago Dominican Republic","Alex Garcia",3,1,77
2757,"2016-02-22",31,172,"Englewood, Colorado USA","Kelly Faszholz",0,0,61
2369,"2016-02-22",25,172,"Uhrichsville, Ohio USA","Cody Garbrandt",1,1,61
2027,"2016-02-22",34,175,"Sao Paulo Brazil","Daniel Sarafian",2,1,84
2748,"2016-02-22",34,167,"Rio de Janeiro Brazil","Augusto Mendes",0,0,61
347,"2016-02-21",38,180,"Rio De Janeiro Brazil","Roan Carneiro",1,1,77
2204,"2016-02-22",26,185,"Anaheim, California USA","Sean Strickland",3,3,77
2740,"2016-02-08",26,193,"Apopka, Florida USA","Alex Nicholson",0,0,84
2217,"2016-02-08",23,162,"Tucson, Arizona United States","Ray Borg",4,3,56
1493,"2016-02-08",34,177,"Kona, Hawaii USA","KJ Noons",3,0,70
947,"2016-02-08",33,175,"Ada, Oklahoma United States","Johny Hendricks",3,1,84
2053,"2016-02-08",29,177,"Bluefield, Virginia USA","Sean Spencer",3,0,77
2152,"2016-02-08",33,162,"Bethlehem, Pennsylvania USA","Zach Makovsky",2,0,56
407,"2016-02-08",36,177,"Salt Lake City, Utah United States","Joshua Burkman",1,0,77
2193,"2016-02-08",32,175,"Alfei Menashe, Samaria Israel","Noad Lahat",3,2,65
1499,"2016-02-08",33,190,"Immokalee, Florida United States","Ovince Saint Preux",5,0,93
1015,"2016-02-08",40,182,"Las Vegas, Nevada USA","Roy Nelson",4,0,119
2126,"2016-02-08",24,170,"Spartanburg, South Carolina USA","Justin Scoggins",4,1,61
2216,"2016-02-08",28,182,"Columbia, Missouri USA","Alex White",3,0,65
1944,"2016-02-08",34,182,"Simpsonville, South Carolina United States","Stephen Thompson",3,3,77
2751,"2016-02-08",32,187,"Houston, Texas USA","Mike Jackson",0,0,77
2729,"2016-02-08",30,175,"Nizhny Novgorod Russia","Artem Lobov",1,0,70
870,"2016-02-08",41,182,"Dresden, Tennessee USA","Mike Pyle",3,0,77
2732,"2016-02-08",36,185,"Opole Poland","Damian Grabowski",0,0,109
2335,"2016-02-08",25,172,"Temuco Chile","Diego Rivas",1,1,65
2082,"2016-02-08",32,190,"New Orleans, Louisiana United States","Derrick Lewis",6,1,118
1390,"2016-02-08",36,185,"Ilha Solteira, Sao Paulo Brazil","Rafael Feijao",1,0,93
2750,"2016-02-08",25,187,"Green Brook, New Jersey USA","Mickey Gall",0,0,77
2608,"2016-02-08",30,190,"Riga Latvia","Misha Cirkunov",1,1,93
911,"2016-02-08",32,162,"San Antonio, Texas USA","Joseph Benavidez",3,3,56
2105,"2016-02-08",30,187,"Sandpoint, Idaho USA","Jared Rosholt",4,4,120
1689,"2016-02-29",35,172,"Whittier, California USA","Francisco Rivera",4,0,61
2570,"2016-02-29",23,172,"Ipswich England","Arnold Allen",0,0,65
2035,"2016-02-29",29,170,"Leigh, Lancashire England","Mike Wilkinson",1,1,65
2023,"2016-02-29",30,172,"Dagestan Russia","Rustam Khabilov",2,0,70
2030,"2016-02-29",27,185,"Bath England","Bradley Scott",2,1,84
2041,"2016-02-29",36,175,"Santa Ana, California USA","Yaotzin Meza",4,0,65
2604,"2016-02-29",29,185,"Turku Finland","Teemu Packalen",1,0,70
2510,"2016-02-29",25,190,"Birmingham England","Tom Breese",1,1,77
2036,"2016-02-29",30,180,"Bushmills Northern Ireland","Norman Parke",5,1,70
2122,"2016-02-29",27,185,"Orneta Poland","Krzysztof Jotko",3,2,84
1170,"2016-02-29",38,167,"East London England","Brad Pickett",4,0,61
2373,"2016-02-29",28,177,"Kurdistan","Makwan Amirkhani",1,1,65
2734,"2016-02-29",28,175,"Järfälla Sweden","David Teymur",0,0,70
2302,"2016-02-29",28,190,"Yorkshire England","Scott Askham",2,0,84
2083,"2016-02-29",34,182,"Sokolow, Podlaski Poland","Daniel Omielanczuk",3,1,112
786,"2016-02-29",31,187,"The Netherlands","Gegard Mousasi",6,0,84
2290,"2016-02-29",29,177,"Ambridge, Pennsylvania USA","Chris Dempsey",3,0,84
2736,"2016-02-29",33,187,"Malkiya Syria","Jarjis Danho",0,0,120
2756,"2016-02-29",30,177,"Toulouse France","Thibault Gouti",0,0,70
235,"2016-02-29",41,187,"Curitiba Brazil","Anderson Silva",1,0,84
2735,"2016-02-29",31,185,"Malmo Sweden","Martin Svensson",0,0,70
2137,"2016-03-04",31,172,"Bishop Auckland, County Durham England ","Davey Grant",0,0,61
449,"2016-02-29",35,185,"Rio de Janeiro Brazil","Thales Leites",4,0,84
2359,"2016-03-04",24,172,"Chone, Manabi Ecuador","Marlon Vera",1,1,61
525,"2016-02-29",32,180,"Tokyo Japan","Keita Nakamura",0,0,77
368,"2016-02-29",38,185,"Manchester England","Michael Bisping",5,2,84
2159,"2016-02-01",27,182,"Palos Heights, Illinois USA","Tony Martin",3,0,70
2095,"2016-02-01",32,162,"Januaria, Minas Gerais Brazil","Wilson Reis",4,0,56
2315,"2016-02-01",28,180,"Durant, Oklahoma USA","Damon Jackson",2,0,65
2200,"2016-02-01",32,190,"Great Novgorod Russia","Alexander Yakovlev",3,1,77
965,"2016-02-01",31,175,"Omaha, Nebraska USA","Jake Ellenberger",4,0,77
2589,"2016-02-21",27,162,"Passaic, New Jersey USA","Jimmie Rivera",2,2,61
1706,"2016-02-21",36,175,"Marajo Brazil","Iuri Alcantara",5,1,61
516,"2016-02-01",33,187,"Dublin, Georgia USA","Anthony Johnson",4,1,93
2174,"2016-02-01",36,182,"Red Bank, New Jersey USA","George Sullivan",4,1,77
2323,"2016-02-01",27,193,"New Westminster, BC Canada","Matt Dwyer",3,0,77
2739,"2016-02-01",26,190,"Spanish Town Jamaica","Randy Brown",0,0,77
1504,"2016-02-01",28,165,"Goshen, Indiana USA","Dustin Ortiz",5,1,56
1452,"2016-02-01",35,180,"Inglewood, California USA","Kevin Casey",2,0,84
2628,"2016-02-01",21,182,"Houston, Texas USA","Sage Northcutt",2,2,70
942,"2016-02-01",30,177,"Brussels Belgium","Tarec Saffiedine",2,0,77
1755,"2016-02-01",28,177,"Miami, Florida USA","Alex Caceres",4,0,65
2430,"2016-02-01",28,172,"Gori, Georgia USA","Levan Makashvili",2,0,65
2263,"2016-02-01",27,182,"Montclair, California USA","Bryan Barberena",2,0,77
503,"2016-02-01",33,187,"Reno, Nevada USA","Ryan Bader",3,3,93
2208,"2016-02-01",32,175,"Careiro da Várzea, Amazonas Brazil","Diego Ferreira",4,0,70
2223,"2016-02-01",28,175,"Montreal, Quebec Canada","Olivier Aubin-Mercier",4,3,70
1594,"2016-02-01",34,182,"Belo Horizonte Brazil","Rafael Natal",4,3,84
2699,"2016-02-01",31,175,"Rio de Janeiro Brazil","Felipe Olivieri",0,0,70
2422,"2016-02-01",29,177,"Guadalajara, Jalisco Mexico","Masio Fullen",1,1,65
405,"2016-01-18",37,180,"Rimouski, Quebec Canada","Patrick Cote",4,2,77
875,"2016-01-18",32,172,"Sunderland England","Ross Pearson",5,1,70
1515,"2016-01-18",34,200,"Honolulu, Hawaii United States","Travis Browne",3,0,115
890,"2016-01-18",33,175,"Philadelphia, Pennsylvania United States","Eddie Alvarez",2,1,70
2313,"2016-01-18",29,177,"Rockville Centre, New York USA","Chris Wade",3,3,70
2746,"2016-01-18",31,185,"La Seyne-sur-Mer France","Mehdi Baghdad",0,0,70
2060,"2016-01-18",33,177,"Malmo Sweden","Ilir Latifi",4,1,93
1997,"2016-01-18",38,175,"Amarante, Piaui Brazil","Francisco Trinaldo",6,4,70
2747,"2016-01-18",30,182,"Sarajevo Bosnia","Elvis Mutapcic",0,0,84
2205,"2016-01-18",33,185,"Cottage Grove, Minnesota USA","Sean O'Connell",4,2,93
1163,"2016-01-18",38,190,"Bloomington, Illinois USA","Matt Mitrione",3,3,120
2316,"2016-01-18",32,180,"Philadelphia, Pennsylvania United States","Paul Felder",4,0,70
1864,"2016-01-18",33,172,"Caracas Venezuela","Maximo Blanco",3,2,65
2749,"2016-01-18",30,170,"Gloucester, Massachusetts USA","Kyle Bochniak",0,0,65
1976,"2016-01-18",31,172,"Wayne, Michigan USA","Daron Cruickshank",7,0,70
502,"2016-01-18",33,187,"Fort Lauderdale, Florida USA","Ben Saunders",3,3,77
1057,"2016-01-18",32,172,"San Diego, California USA","Dominick Cruz",1,1,61
1069,"2016-01-18",30,177,"Milwaukee, Wisconsin USA","Anthony Pettis",2,0,65
419,"2016-01-18",36,185,"Vancouver, Washington USA","Ed Herman",2,0,93
2085,"2016-01-18",37,185,"Xapuri, Acre Brazil","Francimar Barroso",2,1,93
435,"2016-01-18",36,182,"Lincolnville, Maine United States","Tim Boetsch",4,0,84
1737,"2016-01-18",31,167,"Brenham, Texas United States","Luke Sanders",0,0,65
1905,"2016-01-18",31,167,"Angels Camp, California USA","TJ Dillashaw",4,4,61
2330,"2016-01-18",30,175,"Peabody, Massachusetts USA","Charles Rosa",3,0,65
1985,"2015-12-14",29,185,"Aurora, Colorado USA","Michael Chiesa",3,1,70
2351,"2015-12-14",35,160,"Bangor, Maine USA","Emily Peters Kagan",0,0,52
1952,"2015-12-14",33,187,"Wilburton, Oklahoma USA","Tim Means",6,0,77
2224,"2015-12-14",28,185,"Toronto, Ontario Canada","Elias Theodorou",3,3,84
646,"2015-12-14",34,170,"Boston, Massachusetts USA","John Howard",4,1,77
2656,"2015-12-14",29,185,"London England","Danny Roberts",0,0,77
1296,"2015-12-14",38,177,"Portland, Oregon USA","Nathan Coy",0,0,77
1992,"2015-12-14",34,182,"São Paulo Brasil","Sergio Moraes",1,1,77
1860,"2015-12-14",38,170,"Rio de Janeiro Brazil","Johnny Eduardo",1,1,61
2104,"2015-12-14",29,182,"Kizlyar, Dagestan Russia","Omari Akhmedov",3,2,77
2154,"2015-12-14",26,172,"Grozny, Chechen Republic Russia","Zubaira Tukhugov",2,2,65
2628,"2015-12-14",21,182,"Houston, Texas USA","Sage Northcutt",1,1,70
2429,"2015-12-14",26,177,"Amarillo, Texas USA","Cody Pfister",2,1,70
1452,"2015-12-14",35,180,"Inglewood, California USA","Kevin Casey",1,1,84
2087,"2015-12-14",33,182,"Rio de Janeiro Brazil","Thiago Santos",4,2,84
509,"2015-12-14",33,172,"Sparta, New Jersey United States","Jim Miller",4,1,70
2246,"2015-12-14",27,187,"João Pessoa, Paraíba Brazil","Antonio Carlos Junior",3,1,84
515,"2015-12-14",33,175,"Brooklyn, New York United States","Phillipe Nover",0,0,65
2129,"2015-12-14",28,180,"Skelleftea Sweden","Andreas Stahl",1,0,77
2177,"2015-12-14",27,170,"Long Island, New York USA","Aljamain Sterling",3,3,61
2306,"2015-12-14",25,162,"Ewa Beach, Hawaii USA","Kailin Curran",1,0,52
2107,"2015-12-14",30,182,"La Plata Argentina","Santiago Ponzinibbio",1,0,77
648,"2015-12-14",35,177,"Eugene, Oregon USA","Evan Dunham",3,2,70
2730,"2015-12-14",34,180,"Barcelona Spain","Abner Lloveras",0,0,70
2727,"2015-12-14",29,175,"Bydgoszcz, Poland","Marcin Wrzosek",0,0,70
2724,"2015-12-14",24,177,"Jackson, Mississippi United States","Jason Knight",0,0,65
2366,"2015-12-14",34,180,"Magadan Russia","Konstantin Erokhin",1,0,104
1622,"2015-12-14",30,172,"Page, Arizona United States","Chris Gruetzemacher",0,0,70
2729,"2015-12-14",30,175,"Nizhny Novgorod Russia","Artem Lobov",0,0,70
1815,"2015-12-14",33,180,"Oxnard, California United States","Tony Ferguson",5,5,70
375,"2015-12-14",37,187,"Rio de Janeiro Brazil","Gabriel Gonzaga",3,0,109
1078,"2015-12-14",36,172,"Portland, Oregon USA","Mike Pierce",0,0,77
451,"2015-12-14",35,167,"Summit, New Jersey United States","Frankie Edgar",3,3,65
2055,"2015-12-14",33,185,"Lindenhurst, New York United States","Ryan LaFlare",2,0,77
1657,"2015-12-14",31,180,"Rio de Janeiro Brazil","Edson Barboza",5,1,70
2311,"2015-12-14",25,167,"Albuquerque, New Mexico USA","Joby Sanchez",2,1,56
750,"2015-12-14",38,170,"Ibaraki Japan","Tatsuya Kawajiri",3,1,65
1484,"2015-12-14",31,167,"Hanford, California USA","Chad Mendes",3,0,65
524,"2015-12-14",32,177,"Brockton, Massachusetts USA","Joe Lauzon",3,1,70
2728,"2015-12-14",27,185,"Yakima, Washington United States","Julian Erosa",0,0,65
2610,"2015-12-14",26,165,"Tampa, Florida USA","Geane Herrera",1,0,56
2726,"2015-12-14",32,177,"Arlington, Virginia United States","Ryan Hall",0,0,65
2169,"2015-11-30",35,175,"Seoul South Korea","Yui Chul Nam",1,1,65
914,"2015-11-30",41,177,"Osaka Japan","Yoshihiro Akiyama",0,0,77
1272,"2015-11-30",32,180,"Miami, Florida USA","Jorge Masvidal",5,1,77
2602,"2015-11-30",27,185,"San Pablo, California USA","Dominic Waters",1,0,77
1066,"2015-11-30",33,175,"Colorado Springs, Colorado USA","Benson Henderson",5,1,77
2364,"2015-11-30",28,190,"St. Louis, Missouri USA","Jake Collier",1,0,84
2230,"2015-11-30",30,180,"San Diego, California United States","Mike de la Torre",4,0,65
455,"2015-11-30",35,187,"Suwon South Korea","Dong Hyun Kim",2,0,77
2372,"2015-11-30",30,157,"Kangwon-do South Korea","Seohee Ham",1,0,52
2186,"2015-11-30",35,182,"Campina Grande, Paraiba Brazil","Alberto Mina",1,1,77
1638,"2015-11-30",32,180,"Seoul South Korea","Dongi Yang",0,0,84
2603,"2015-11-30",29,170,"Tucson, AZ USA","Cortney Casey",1,0,52
2225,"2016-01-04",32,185,"Edmonton, Alberta Canada","Sheldon Westcott",2,0,77
1340,"2016-01-04",28,172,"Omaha, Nebraska USA","Drew Dober",4,0,70
1852,"2016-01-04",34,193,"Euclid, Ohio USA","Stipe Miocic",4,1,109
471,"2016-01-04",35,180,"San Diego, California USA","Robbie Lawler",4,3,77
1906,"2016-01-04",29,170,"Fortaleza, Ceara Brazil","Diego Brandao",3,2,65
367,"2016-01-04",38,193,"Minsk Belarus","Andrei Arlovski",4,4,109
2737,"2016-01-04",26,180,"Houston, Texas United States","Alex Morono",0,0,77
1650,"2016-01-04",26,175,"Modesto, California USA","Michael McDonald",0,0,61
1179,"2016-01-04",34,170,"Musashimurayama, Tokyo Japan","Masanori Kanehara",2,0,61
2309,"2016-01-04",30,167,"Porterville, California United States","Joe Soto",2,0,61
2697,"2016-01-04",28,165,"St. Petersburgh Russia","Justine Kish",0,0,52
2582,"2016-01-04",31,180,"Davenport, Iowa United States","Tony Sims",2,0,70
878,"2016-01-04",33,177,"San Luis Rio Colorado, Sonora Mexico","Edgar Garcia",1,0,77
2328,"2016-01-04",31,165,"Weston, Florida USA","Nina Ansaroff",1,0,52
1549,"2016-01-04",37,185,"Dubbo, New South Wales Australia","Kyle Noke",2,1,77
1783,"2016-01-04",30,180,"Riverside, California USA","Lorenz Larkin",5,2,77
2558,"2016-01-04",33,175,"Knoxville , Tennessee USA","Scott Holtzman",1,1,70
2238,"2016-01-04",26,172,"Los Angeles, California USA","Brian Ortega",2,1,65
2172,"2016-01-04",25,180,"Nalchik Russia","Albert Tumenov",5,4,77
2210,"2016-01-04",26,165,"Kanagawa Japan","Michinori Tanaka",2,0,61
2013,"2016-01-04",33,172,"Greensboro, North Carolina United States","Abel Trujillo",3,1,70
663,"2016-01-04",32,187,"Albuquerque, New Mexico USA","Carlos Condit",2,1,77
2529,"2015-12-14",28,175,"Dagestan Russia","Magomed Mustafaev",1,1,70
2157,"2015-12-14",24,175,"Detroit, Michigan United States","Kevin Lee",4,3,70
2248,"2015-12-14",27,182,"Florianopolis Brazil","Marcio Alexandre Junior",2,0,77
2304,"2015-12-14",36,167,"Phoenix, Arizona USA","Frankie Saenz",3,3,61
1052,"2015-12-14",30,170,"Manaus Brazil","Jose Aldo",2,2,65
1982,"2015-12-14",31,177,"Quincy, Massachusetts USA","Joe Proctor",4,1,70
2057,"2015-12-14",28,175,"Dublin Ireland","Conor McGregor",4,4,70
1769,"2015-12-14",32,187,"Mineola, New York United States","Chris Weidman",2,2,84
1481,"2015-12-14",29,177,"Makaha, Hawaii USA","Yancy Medeiros",4,0,70
2297,"2015-12-14",29,180,"Clovis, California USA","Colby Covington",3,3,77
1866,"2015-12-14",39,182,"Pinar del Rio Cuba","Yoel Romero",4,4,84
959,"2015-12-14",37,167,"Isla Vista , California USA","Urijah Faber",4,0,61
1294,"2015-12-14",32,190,"Santa Cruz, California USA","Luke Rockhold",4,4,84
1675,"2015-12-14",31,172,"Halifax, Nova Scotia Canada","John Makdessi",3,0,70
1543,"2015-12-14",32,180,"Ogden, UT USA","Court McGee",0,0,77
896,"2015-12-14",37,185,"Espiritos Santos Brazil","Jacare Souza",3,3,84
2340,"2015-12-14",27,154,"Fall River, Massachusetts United States","Tecia Torres",2,2,52
2710,"2015-12-14",31,170,"San Diego, California United States","Jocelyn Jones-Lybarger",0,0,52
1936,"2015-12-14",25,180,"Oahu, Hawaii USA","Max Holloway",7,7,65
545,"2015-12-14",30,175,"Des Moines, Iowa United States","Jeremy Stephens",3,1,65
2078,"2015-12-14",37,182,"Rio de Janeiro Brazil","Leonardo Santos",3,2,70
2247,"2015-12-14",26,180,"Governador Valadares, Minas Gerais Brazil","Warlley Alves",3,3,77
175,"2015-11-18",44,190,"Sydney Australia","Anthony Perosh",2,0,93
1056,"2015-11-18",31,167,"San Diego, CA USA","Danny Martinez",3,0,56
2258,"2015-11-18",22,175,"Melbourne, Victoria Australia","Jake Matthews",3,0,70
