"Fight_ID","ID","Event_ID","Date","winner","winby","corner","Last_round","Max_round","RStreak","Height","Weight","Age","HomeTown"
4983,1096,684,"2014-09-29","red","DEC","blue",3,3,1,187,70,30,"Newport News, Virginia USA"
4952,405,684,"2014-09-29","blue","DEC","red",3,3,1,180,77,37,"Rimouski, Quebec Canada"
5008,1076,684,"2014-09-29","red","DEC","red",3,3,3,185,77,33,"Denver, Colorado United States"
4959,2057,684,"2014-09-29","blue","KO/TKO","blue",1,3,1,175,70,28,"Dublin Ireland"
4959,1595,684,"2014-09-29","blue","KO/TKO","red",1,3,1,175,70,28,"Lafayette, Louisiana United States"
4988,2192,684,"2014-09-29","red","SUB","blue",2,3,1,177,61,29,"Blackwell, Oklahoma USA"
4955,1495,684,"2014-09-29","red","SUB","red",2,5,1,160,56,30,"Madisonville, KY USA"
4939,2017,684,"2014-09-29","red","KO/TKO","red",3,3,0,167,61,34,"Winona, Minnesota USA"
4983,1272,684,"2014-09-29","red","DEC","red",3,3,2,180,77,32,"Miami, Florida USA"
4951,1209,684,"2014-09-29","blue","DEC","blue",3,3,0,182,77,36,"La Porte, Indiana USA"
4892,1866,684,"2014-09-29","blue","KO/TKO","blue",3,3,2,182,84,39,"Pinar del Rio Cuba"
5008,890,684,"2014-09-29","red","DEC","blue",3,3,0,175,70,33,"Philadelphia, Pennsylvania United States"
4939,1719,684,"2014-09-29","red","KO/TKO","blue",3,3,0,172,61,28,"Salvador, Bahia Brazil"
4951,646,684,"2014-09-29","blue","DEC","red",3,3,0,170,77,34,"Boston, Massachusetts USA"
4988,438,684,"2014-09-29","red","SUB","red",2,3,0,165,61,35,"Leninakan Armenia"
4891,1057,684,"2014-09-29","red","KO/TKO","red",1,3,0,172,61,32,"San Diego, California USA"
4944,1550,683,"2014-09-08","red","DEC","blue",3,3,0,187,84,30,"Alameda, California USA"
4904,1985,683,"2014-09-08","red","KO/TKO","blue",2,3,1,185,70,29,"Aurora, Colorado USA"
4936,808,683,"2014-09-08","blue","KO/TKO","red",1,3,1,193,120,36,"Hounslow England"
4943,2318,683,"2014-09-08","red","DEC","blue",3,3,0,170,56,31,"Tokyo Japan"
4912,896,683,"2014-09-08","red","SUB","red",3,5,1,185,84,37,"Espiritos Santos Brazil"
4918,2214,683,"2014-09-08","blue","DEC","blue",3,3,1,180,65,31,"Azle, Texas USA"
4945,1367,683,"2014-09-16","red","KO/TKO","blue",3,3,1,170,70,37,"Afonso Claudio, Espirito Santo Brazil"
4918,2153,683,"2014-09-08","blue","DEC","red",3,3,0,175,65,27,"Providence, Rhode Island USA"
4944,1594,683,"2014-09-08","red","DEC","red",3,3,0,182,84,34,"Belo Horizonte Brazil"
4986,2007,683,"2014-09-08","red","SUB","red",2,3,0,167,56,33,"Phoenix, Arizona USA"
4904,524,683,"2014-09-08","red","KO/TKO","red",2,3,0,177,70,32,"Brockton, Massachusetts USA"
4943,2220,683,"2014-09-08","red","DEC","red",3,3,1,170,61,31,"Ventura, California USA"
4936,969,683,"2014-09-08","blue","KO/TKO","blue",1,3,0,193,120,35,"Kenosha, Wisconsin USA"
4937,1163,683,"2014-09-08","red","KO/TKO","red",1,3,1,190,120,38,"Bloomington, Illinois USA"
4945,1983,683,"2014-09-16","red","KO/TKO","red",3,3,0,175,70,29,"Wantagh, New York USA"
4937,2082,683,"2014-09-08","red","KO/TKO","blue",1,3,2,190,118,32,"New Orleans, Louisiana United States"
4986,2126,683,"2014-09-08","red","SUB","blue",2,3,0,170,61,24,"Spartanburg, South Carolina USA"
4912,786,683,"2014-09-08","red","SUB","blue",3,5,1,187,84,31,"The Netherlands"
4900,2214,682,"2014-08-25","red","SUB","red",1,3,0,180,65,31,"Azle, Texas USA"
4901,2168,682,"2014-08-25","red","SUB","red",2,3,0,177,70,27,"Goetapeh Iran"
4922,1936,682,"2014-08-25","red","KO/TKO","red",3,3,2,180,65,25,"Oahu, Hawaii USA"
4934,1984,682,"2014-08-25","red","DEC","red",3,3,0,190,70,30,"Olney, Texas USA"
4996,2307,682,"2014-08-25","red","SUB","blue",1,3,0,175,77,29,"Cahokia, IL USA"
4899,870,682,"2014-08-25","blue","KO/TKO","red",1,3,1,182,77,41,"Dresden, Tennessee USA"
4899,1867,682,"2014-08-25","blue","KO/TKO","blue",1,3,1,182,77,27,"Lethbridge, Alberta Canada"
4923,2237,682,"2014-08-25","blue","DEC","red",3,3,0,175,65,27,"Houston, TX USA"
4901,2159,682,"2014-08-25","red","SUB","blue",2,3,0,182,70,27,"Palos Heights, Illinois USA"
4900,2123,682,"2014-08-25","red","SUB","blue",1,3,0,175,65,34,"Turku Finland"
4931,1883,682,"2014-08-25","blue","KO/TKO","red",2,3,0,190,84,35,"Paris France"
4898,2311,682,"2014-08-25","red","DEC","blue",3,3,0,167,56,25,"Albuquerque, New Mexico USA"
4898,2095,682,"2014-08-25","red","DEC","red",3,3,0,162,56,32,"Januaria, Minas Gerais Brazil"
4953,2130,682,"2014-08-25","red","DEC","blue",3,3,1,175,77,29,"Santiago Dominican Republic"
4903,532,682,"2014-08-25","blue","KO/TKO","blue",1,5,1,175,70,32,"Rio de Janeiro Brazil"
4923,2232,682,"2014-08-25","blue","DEC","blue",3,3,0,177,61,30,"Dallas, TX USA"
4996,502,682,"2014-08-25","red","SUB","red",1,3,0,187,77,33,"Fort Lauderdale, Florida USA"
4953,2047,682,"2014-08-25","red","DEC","red",3,3,3,190,77,29,"Brooklyn, New York USA"
4931,449,682,"2014-08-25","blue","KO/TKO","blue",2,3,1,185,84,35,"Rio de Janeiro Brazil"
4922,2312,682,"2014-08-25","red","KO/TKO","blue",3,3,0,180,65,24,"Payson, Utah USA"
4934,2261,682,"2014-08-25","red","DEC","blue",3,3,0,182,70,31,"Salvador, Bahia Brazil"
4903,1066,682,"2014-08-25","blue","KO/TKO","red",1,5,2,175,77,33,"Colorado Springs, Colorado USA"
4896,1850,681,"2014-08-18","red","KO/TKO","red",3,3,0,182,118,32,"El Paso, Texas USA"
4905,1499,681,"2014-08-18","red","DEC","blue",5,5,1,190,93,33,"Immokalee, Florida United States"
4897,1546,681,"2014-08-18","red","KO/TKO","blue",2,3,0,185,84,29,"Kailua, Hawaii USA"
4896,2194,681,"2014-08-18","red","KO/TKO","blue",3,3,0,203,115,35,"Santa Clara, CA USA"
4957,2022,681,"2014-08-18","red","DEC","red",3,3,0,167,61,36,"Takoma Park, Maryland United States"
4957,2293,681,"2014-08-18","red","DEC","blue",3,3,0,170,61,33,"Anchorage, Alaska USA"
4897,435,681,"2014-08-18","red","KO/TKO","red",2,3,0,182,84,36,"Lincolnville, Maine United States"
4902,2005,681,"2014-08-18","red","DEC","red",3,3,0,185,84,34,"Southampton England"
4859,2011,681,"2014-08-18","red","DEC","red",3,3,1,165,56,31,"Rio Grande do Norte Brazil"
4902,2264,681,"2014-08-18","red","DEC","blue",3,3,0,187,84,30,"Milwaukee, Wisconsin United States"
4905,503,681,"2014-08-18","red","DEC","red",5,5,0,187,93,33,"Reno, Nevada USA"
4991,2304,681,"2014-12-20","blue","DEC","blue",1,3,0,167,61,36,"Phoenix, Arizona USA"
4921,1791,681,"2014-08-18","red","SUB","blue",1,3,1,172,65,31,"San Diego, California USA"
4935,875,681,"2014-08-18","blue","KO/TKO","blue",2,3,0,172,70,32,"Sunderland England"
4921,533,681,"2014-08-18","red","SUB","red",1,3,0,170,65,32,"Florianopolis Brazil"
4859,2152,681,"2014-08-18","red","DEC","blue",3,3,0,162,56,33,"Bethlehem, Pennsylvania USA"
4991,2303,681,"2014-12-20","blue","DEC","red",1,3,0,167,56,28,"Palm Springs, California USA"
4876,2291,681,"2014-08-18","blue","KO/TKO","blue",1,3,0,182,77,35,"Los Angeles, California United States"
4876,1547,681,"2014-08-18","blue","KO/TKO","red",1,3,0,190,77,35,"Kauai, Hawaii USA"
4935,374,681,"2014-08-18","blue","KO/TKO","red",2,3,0,172,65,37,"Phoenix, Arizona USA"
4925,2103,680,"2014-09-22","red","KO/TKO","red",1,3,1,165,56,26,"Gunma Japan"
5000,2228,680,"2014-09-22","red","DEC","blue",3,3,1,182,77,28,"North Shore, Sydney  Australia"
4925,2143,680,"2014-09-22","red","KO/TKO","blue",1,3,0,167,56,29,"Tamuning Guam"
5002,2171,680,"2014-09-22","red","KO/TKO","blue",1,3,0,177,77,31,"Akita Japan"
4999,1755,680,"2014-09-22","blue","DEC","red",3,3,0,177,65,28,"Miami, Florida USA"
5004,2262,680,"2014-09-22","blue","SUB","blue",2,3,0,177,70,27,"Jefferson, Iowa USA"
4830,1015,680,"2014-09-22","red","KO/TKO","blue",2,5,1,182,119,40,"Las Vegas, Nevada USA"
5003,2210,680,"2014-09-22","blue","DEC","red",3,3,1,165,61,26,"Kanagawa Japan"
4830,735,680,"2014-09-22","red","KO/TKO","red",2,5,0,177,120,43,"South Auckland New Zealand"
4924,1317,680,"2014-09-22","red","DEC","red",3,3,1,167,61,30,"Tacoma, Washington United States"
4999,1179,680,"2014-09-22","blue","DEC","blue",3,3,0,170,61,34,"Musashimurayama, Tokyo Japan"
5004,2044,680,"2014-09-22","blue","SUB","red",2,3,0,180,70,30,"Tokyo Japan"
5000,2131,680,"2014-09-22","red","DEC","red",3,3,2,177,77,35,"Osaka Japan"
4924,2278,680,"2014-09-22","red","DEC","blue",3,3,0,154,61,30,"Ehime Japan"
4997,721,680,"2014-09-22","red","KO/TKO","blue",1,3,1,172,70,38,"Kanagawa Japan"
5002,2020,680,"2014-09-22","red","KO/TKO","red",1,3,0,190,77,32,"Seoul South Korea"
5003,2018,680,"2014-09-22","blue","DEC","blue",3,3,1,175,61,29,"Busan South Korea"
4997,1974,680,"2014-09-22","red","KO/TKO","red",1,3,0,180,65,28,"Hazel Park, Michigan USA"
5001,1978,680,"2014-09-22","red","SUB","blue",2,3,1,172,65,31,"Spokane, Washington United States"
5001,941,680,"2014-09-22","red","SUB","red",2,3,0,172,65,35,"Kagoshima Japan"
4965,2310,679,"2014-08-25","red","KO/TKO","blue",1,3,0,170,77,31,"Saitama Japan"
4966,2296,679,"2014-08-25","blue","SUB","blue",1,3,0,177,56,27,"Shizuoka Japan"
4963,2179,679,"2014-08-25","red","DEC","red",3,3,1,180,70,27,"Inner Mongolia Province P.R. China"
4967,2297,679,"2014-12-23","blue","SUB","blue",1,3,0,180,77,29,"Clovis, California USA"
4964,2156,679,"2014-08-25","red","DEC","blue",3,3,0,187,77,30,"Doncaster England"
4967,2188,679,"2014-12-23","blue","SUB","red",1,3,1,182,77,26,"Inner Mongolia China"
4885,1001,679,"2014-08-25","red","KO/TKO","blue",4,5,0,177,84,44,"Saigon Vietnam"
4968,2260,679,"2014-08-25","blue","DEC","red",3,3,0,167,61,30,"Spokane, WA USA"
4886,455,679,"2014-08-25","red","KO/TKO","blue",1,3,1,187,77,35,"Suwon South Korea"
4969,2298,679,"2014-08-25","blue","DEC","red",3,3,0,165,56,26,"Henan China"
4965,2186,679,"2014-08-25","red","KO/TKO","red",1,3,0,182,77,35,"Campina Grande, Paraiba Brazil"
4969,2147,679,"2014-08-25","blue","DEC","blue",3,3,1,170,61,30,"Singapore"
4964,2180,679,"2014-08-25","red","DEC","red",3,3,0,182,77,31,"Shandong China"
4966,1912,679,"2014-08-25","blue","SUB","red",1,3,0,175,61,33,"Winnipeg, Manitoba Canada"
4886,1386,679,"2014-08-25","red","KO/TKO","red",1,3,0,175,77,34,"St. Louis, Missouri United States"
4885,368,679,"2014-08-25","red","KO/TKO","red",4,5,0,185,84,38,"Manchester England"
4963,2295,679,"2014-08-25","red","DEC","blue",3,3,0,175,77,29,"Melbourne Australia"
4968,2235,679,"2014-08-25","blue","DEC","blue",3,3,0,165,61,27,"Alagir Russia"
4929,2280,678,"2014-07-26","blue","DEC","blue",3,3,0,167,52,29,"Olsztyn Poland"
4941,2289,678,"2014-07-27","blue","DEC","blue",3,3,0,175,65,29,"Laranjal do Jari, Amapa Brazil"
4873,1907,678,"2014-07-26","blue","SUB","blue",2,3,1,167,65,30,"Saugerties, NY United States"
4870,1683,678,"2014-07-26","blue","DEC","blue",3,3,0,177,70,30,"Fontana, California USA"
4929,2279,678,"2014-07-26","blue","DEC","red",3,3,0,165,52,35,"Belo Horizonte, MG Brazil"
4833,472,678,"2014-07-26","blue","DEC","red",3,3,0,193,93,35,"San Jose, CA USA"
4870,356,678,"2014-07-26","blue","DEC","red",3,3,0,177,70,38,"San Jose, CA USA"
4884,1272,678,"2014-07-26","blue","DEC","blue",3,3,1,180,77,32,"Miami, Florida USA"
4895,2230,678,"2014-08-22","no contest","SUB","red",1,3,0,180,65,30,"San Diego, California United States"
4884,1976,678,"2014-07-26","blue","DEC","red",3,3,2,172,70,31,"Wayne, Michigan USA"
4833,1694,678,"2014-07-26","blue","DEC","blue",3,3,1,187,93,36,"Doylestown, Pennsylvania USA"
4874,2203,678,"2014-07-26","blue","DEC","red",3,3,0,182,77,31,"Rio de Janeiro Brazil"
4940,1916,678,"2014-07-26","blue","DEC","red",3,3,0,180,65,30,"Anaheim, CA USA"
4873,459,678,"2014-07-26","blue","SUB","red",2,3,1,170,65,35,"Round Lake, Illinois USA"
4941,2287,678,"2014-07-27","blue","DEC","red",3,3,0,177,70,34,"Tijuana, Baja California Mexico"
4874,1952,678,"2014-07-26","blue","DEC","blue",3,3,0,187,77,33,"Wilburton, Oklahoma USA"
4940,2193,678,"2014-07-26","blue","DEC","blue",3,3,0,175,65,32,"Alfei Menashe, Samaria Israel"
4895,2238,678,"2014-08-22","no contest","SUB","blue",1,3,0,172,65,26,"Los Angeles, California USA"
4875,2129,678,"2014-07-26","blue","DEC","red",3,3,0,180,77,28,"Skelleftea Sweden"
4875,2288,678,"2014-07-26","blue","DEC","blue",3,3,0,177,70,30,"Niteroi, Rio de Janeiro Brasil"
4956,2315,677,"2014-09-02","red","SUB","blue",2,3,0,180,65,28,"Durant, Oklahoma USA"
5009,2314,677,"2014-09-02","red","SUB","blue",1,3,0,172,70,30,"Visalia, California USA"
4852,2309,677,"2014-09-02","red","KO/TKO","blue",5,5,0,167,61,30,"Porterville, California United States"
4894,1061,677,"2014-09-02","red","DEC","blue",3,3,1,175,70,37,"San Francisco, California USA"
4933,1806,677,"2014-09-02","blue","DEC","blue",3,3,0,185,84,33,"Wilmington, North Carolina United States"
4956,1481,677,"2014-09-02","red","SUB","red",2,3,0,177,70,29,"Makaha, Hawaii USA"
4933,1783,677,"2014-09-02","blue","DEC","red",3,3,0,180,77,30,"Riverside, California USA"
4950,2208,677,"2014-09-02","blue","KO/TKO","blue",2,3,1,175,70,32,"Careiro da Várzea, Amazonas Brazil"
5009,2313,677,"2014-09-02","red","SUB","red",1,3,0,177,70,29,"Rockville Centre, New York USA"
4950,1814,677,"2014-09-02","blue","KO/TKO","red",2,3,2,180,70,28,"Concord, CA USA"
4942,2197,677,"2014-09-02","blue","KO/TKO","red",2,3,0,187,112,39,"Cape Town South Africa"
4856,1401,677,"2014-09-02","red","KO/TKO","blue",2,3,0,170,61,36,"Sioux Falls, South Dakota USA"
4942,2215,677,"2014-09-02","blue","KO/TKO","blue",2,3,0,195,118,36,"Kent, Washington United States"
4856,2133,677,"2014-09-02","red","KO/TKO","red",2,3,1,165,61,33,"Campina Grande, Paraiba Brazil"
4852,1905,677,"2014-09-02","red","KO/TKO","red",5,5,2,167,61,31,"Angels Camp, California USA"
4894,1815,677,"2014-09-02","red","DEC","red",3,3,1,180,70,33,"Oxnard, California United States"
4837,2221,676,"2014-07-17","blue","KO/TKO","blue",1,3,0,175,61,34,"Santa Ana, CA USA"
4851,2001,676,"2014-07-17","red","SUB","blue",2,3,0,177,70,27,"Balneario Camboriu, Santa Catarina Brazil"
4920,2277,676,"2014-07-18","red","DEC","red",3,3,0,162,52,28,"Mossoro, Rio Grande do Norte Brazil"
4855,514,676,"2014-07-17","red","DEC","red",3,3,0,177,70,33,"Rio Grande Norte Brazil"
4837,2138,676,"2014-07-17","blue","KO/TKO","red",1,3,0,180,61,30,"Whitesburg, KY USA"
4850,1966,676,"2014-07-17","red","KO/TKO","red",3,3,0,160,61,26,"Paranagua, Parana Brazil"
4914,2276,676,"2014-07-17","red","KO/TKO","blue",1,3,0,172,61,37,"El Reno, OK USA"
4914,2185,676,"2014-07-17","red","KO/TKO","red",1,3,0,172,70,32,"Havana Cuba"
4850,2142,676,"2014-07-17","red","KO/TKO","blue",3,3,0,165,56,30,"Istanbul Turkey"
4919,2216,676,"2014-07-17","red","KO/TKO","blue",3,3,1,182,65,28,"Columbia, Missouri USA"
4878,1948,676,"2014-07-17","blue","KO/TKO","red",2,3,1,172,70,35,"Green River, WY USA"
4855,197,676,"2014-07-17","red","DEC","blue",3,3,0,182,70,33,"Salem, OR USA"
4846,1076,676,"2014-07-17","red","KO/TKO","red",2,5,2,185,77,33,"Denver, Colorado United States"
4851,669,676,"2014-07-17","red","SUB","red",2,3,0,177,77,32,"Tacoma, WA USA"
4877,1657,676,"2014-07-17","red","KO/TKO","red",1,3,0,180,70,31,"Rio de Janeiro Brazil"
4919,2048,676,"2014-07-17","red","KO/TKO","red",3,3,0,182,65,28,"Minas Gerais Brazil"
4920,2275,676,"2014-07-18","red","DEC","blue",3,3,0,157,52,28,"Turku Finland"
4911,1999,676,"2014-07-17","blue","KO/TKO","red",3,3,1,167,61,34,"Maua, Sao Paulo Brazil"
4911,2177,676,"2014-07-17","blue","KO/TKO","blue",3,3,1,170,61,27,"Long Island, New York USA"
4846,509,676,"2014-07-17","red","KO/TKO","blue",2,5,1,172,70,33,"Sparta, New Jersey United States"
4877,648,676,"2014-07-17","red","KO/TKO","blue",1,3,0,177,70,35,"Eugene, Oregon USA"
4878,1982,676,"2014-07-17","blue","KO/TKO","blue",2,3,1,177,70,31,"Quincy, Massachusetts USA"
4840,1906,675,"2014-07-21","red","KO/TKO","blue",1,5,0,170,65,29,"Fortaleza, Ceara Brazil"
4928,2135,675,"2014-07-21","red","SUB","blue",1,3,0,162,56,32,"Las Vegas, Nevada USA"
4835,1422,675,"2014-07-21","red","SUB","blue",2,3,1,182,77,32,"Irving, TX USA"
4835,2015,675,"2014-07-21","red","SUB","red",2,3,1,180,77,28,"Reykjavik Iceland"
4910,2270,675,"2014-07-21","red","SUB","blue",2,3,0,190,84,33,"Dresden, OH USA"
4842,2060,675,"2014-07-21","red","KO/TKO","red",1,3,1,177,93,33,"Malmo Sweden"
4887,2036,675,"2014-07-21","red","KO/TKO","red",2,3,0,180,70,30,"Bushmills Northern Ireland"
4844,2016,675,"2014-07-21","red","DEC","blue",3,3,0,162,56,33,"Portsmouth England"
4928,2274,675,"2014-07-21","red","SUB","red",1,3,0,177,56,28,"Dublin Ireland"
4841,1170,675,"2014-07-21","blue","DEC","red",3,3,1,167,61,38,"East London England"
4842,2290,675,"2014-07-21","red","KO/TKO","blue",1,3,0,177,84,29,"Ambridge, Pennsylvania USA"
4887,460,675,"2014-07-21","red","KO/TKO","blue",2,3,0,172,70,35,"Kanagawa Japan"
4872,2058,675,"2014-07-21","blue","DEC","red",3,3,0,187,84,34,"Umea Sweden"
4840,2057,675,"2014-07-21","red","KO/TKO","red",1,5,0,175,70,28,"Dublin Ireland"
4844,2196,675,"2014-07-21","red","DEC","red",3,3,0,162,56,37,"Dublin Ireland"
4910,2269,675,"2014-07-21","red","SUB","red",2,3,0,185,77,29,"Dublin Ireland"
4872,1810,675,"2014-07-21","blue","DEC","blue",3,3,0,190,84,36,"Vancouver, Washington USA"
4841,1091,675,"2014-07-21","blue","DEC","blue",3,3,0,165,56,32,"Newport Beach, California United States"
4863,2229,674,"2014-06-30","blue","KO/TKO","red",1,3,0,177,77,29,"Perth, Western Australia Australia"
4871,2047,674,"2014-06-30","red","KO/TKO","red",2,3,2,190,77,29,"Brooklyn, New York USA"
4867,306,674,"2014-06-30","blue","DEC","red",3,3,1,193,120,39,"Perth Australia"
4807,1476,674,"2014-06-30","blue","SUB","red",1,5,0,187,84,35,"Darfield New Zealand"
4807,372,674,"2014-06-30","blue","SUB","blue",1,5,0,182,84,37,"Lander, Wyoming USA"
4890,2258,674,"2014-06-30","red","SUB","red",3,3,0,175,70,22,"Melbourne, Victoria Australia"
4871,2257,674,"2014-06-30","red","KO/TKO","blue",2,3,0,170,70,26,"Macapa, Amapa Brazil"
4861,2205,674,"2014-06-30","red","DEC","blue",3,3,0,185,93,33,"Cottage Grove, Minnesota USA"
4861,1742,674,"2014-06-30","red","DEC","red",3,3,0,190,93,31,"Levittown, New York United States"
4862,2173,674,"2014-06-30","red","DEC","blue",3,3,0,185,77,27,"Waterloo, Iowa USA"
4890,2259,674,"2014-06-30","red","SUB","blue",3,3,0,170,65,29,"Fontana, CA USA"
4889,2253,674,"2014-06-30","red","DEC","blue",3,3,0,162,56,26,"Mountain Province Philippines"
4867,2105,674,"2014-06-30","blue","DEC","blue",3,3,1,187,120,30,"Sandpoint, Idaho USA"
4860,1531,674,"2014-06-30","blue","SUB","blue",2,3,1,177,65,27,"Sao Paulo Brazil"
4862,2037,674,"2014-06-30","red","DEC","red",3,3,0,182,84,26,"Middlemore New Zealand"
4889,2125,674,"2014-06-30","red","DEC","red",3,3,0,167,56,33,"Sydney, NSW Australia"
4863,2226,674,"2014-06-30","blue","KO/TKO","blue",1,3,0,180,77,40,"Melbourne, Victoria Australia"
4860,733,674,"2014-06-30","blue","SUB","red",2,3,1,180,65,33,"Nagoya, Aichi Pref. Japan"
4907,1913,673,"2014-07-08","blue","DEC","red",3,3,0,162,61,31,"Colorado Springs, Colorado USA"
4908,2266,673,"2014-07-08","blue","KO/TKO","blue",1,3,0,172,61,29,"Leominster, Massachusetts USA"
4907,2164,673,"2014-07-08","blue","DEC","blue",3,3,1,170,65,30,"Honolulu, HI USA"
4703,346,673,"2014-07-08","red","DEC","blue",5,5,1,185,84,38,"Salvador Brazil"
4865,2241,673,"2014-07-08","red","DEC","blue",3,3,0,182,84,31,"Belo Horizonte, MG Brazil"
4868,1755,673,"2014-07-08","red","SUB","blue",3,3,1,177,65,28,"Miami, Florida USA"
4908,454,673,"2014-07-08","blue","KO/TKO","red",1,3,1,180,61,35,"Tucson, AZ USA"
4803,2069,673,"2014-07-08","red","DEC","red",3,3,0,182,84,32,"Spanish Town Jamaica"
4849,1655,673,"2014-07-08","red","DEC","red",3,3,1,177,77,33,"Spring Bay, Illinois USA"
4831,2121,673,"2014-07-08","blue","DEC","blue",3,3,0,175,84,29,"Bahia Brazil"
4815,1828,673,"2014-07-08","red","KO/TKO","red",1,5,1,170,61,30,"Riverside, California USA"
4849,2051,673,"2014-07-08","red","DEC","blue",3,3,1,187,84,34,"Soure, Para Brazil"
4703,1769,673,"2014-07-08","red","DEC","red",5,5,0,187,84,32,"Mineola, New York United States"
4868,959,673,"2014-07-08","red","SUB","red",3,3,0,167,61,37,"Isla Vista , California USA"
4831,1550,673,"2014-07-08","blue","DEC","red",3,3,0,187,84,30,"Alameda, California USA"
4815,1839,673,"2014-07-08","red","KO/TKO","blue",1,5,1,167,61,32,"Niagara Falls, Ontario Canada"
4865,2218,673,"2014-07-08","red","DEC","red",3,3,0,187,84,35,"Defiance, OH USA"
4803,2087,673,"2014-07-08","red","DEC","blue",3,3,1,182,84,33,"Rio de Janeiro Brazil"
4694,2123,672,"2014-06-03","blue","SUB","red",1,3,0,175,65,34,"Turku Finland"
4785,786,672,"2014-06-02","blue","SUB","blue",1,5,0,187,84,31,"The Netherlands"
4824,2233,672,"2014-06-02","blue","DEC","red",3,3,0,190,109,26,"Pribram Czech Republic"
4736,1990,672,"2014-06-02","blue","DEC","red",3,3,0,172,65,28,"Newcastle England"
4790,668,672,"2014-06-02","red","DEC","red",3,3,0,182,77,30,"Zabrze Poland"
4824,2234,672,"2014-06-02","blue","DEC","blue",3,3,0,190,109,30,"The Republic of Dagestan Russia"
4727,1340,672,"2014-06-02","red","DEC","blue",3,3,0,172,70,28,"Omaha, Nebraska USA"
4787,2204,672,"2014-06-02","blue","DEC","blue",3,3,1,185,77,26,"Anaheim, California USA"
4797,507,672,"2014-06-02","blue","DEC","blue",3,3,1,187,93,33,"Mt. Gilead, Ohio USA"
4694,2242,672,"2014-06-03","blue","SUB","blue",1,3,0,185,65,27,"Ornaset, Lulea Sweden"
4793,2122,672,"2014-06-02","red","SUB","blue",2,3,0,185,84,27,"Orneta Poland"
4797,1883,672,"2014-06-02","blue","DEC","red",3,3,0,190,84,35,"Paris France"
4787,2064,672,"2014-06-02","blue","DEC","red",3,3,1,198,84,28,"London England"
4736,1864,672,"2014-06-02","blue","DEC","blue",3,3,0,172,65,33,"Caracas Venezuela"
4727,2207,672,"2014-06-02","red","DEC","red",3,3,0,167,70,32,"Elsdorf Germany"
4793,1938,672,"2014-06-02","red","SUB","red",2,3,0,190,84,34,"Stockholm Sweden"
4823,1706,672,"2014-06-02","blue","KO/TKO","blue",1,3,1,175,61,36,"Marajo Brazil"
4785,653,672,"2014-06-02","blue","SUB","red",1,5,0,182,84,39,"Vallejo, California USA"
4790,2209,672,"2014-06-02","red","DEC","blue",3,3,0,182,77,28,"Lodz Poland"
4823,1882,672,"2014-06-02","blue","KO/TKO","red",1,3,1,167,61,34,"Birmingham England"
4845,2157,671,"2014-07-08","blue","DEC","blue",3,3,0,175,70,24,"Detroit, Michigan United States"
4932,2283,671,"2014-07-08","red","DEC","red",3,3,0,180,84,28,"Boston, Massachusetts USA"
4915,2165,671,"2014-07-08","blue","SUB","blue",3,3,0,170,61,33,"Ubatuba, Sao Paulo Brazil"
4927,2282,671,"2014-07-08","blue","KO/TKO","red",1,4,0,187,77,28,"Goiania, Goias Brazil"
4858,2082,671,"2014-07-08","red","KO/TKO","red",1,3,1,190,118,32,"New Orleans, Louisiana United States"
4916,2271,671,"2014-07-08","red","KO/TKO","blue",1,3,0,175,65,27,"Puebla, Pue Mexico"
4866,2211,671,"2014-07-08","red","DEC","blue",3,3,0,175,61,26,"Temecula, California USA"
4858,1969,671,"2014-07-08","red","KO/TKO","blue",1,3,0,190,93,30,"Brasilia Brazil"
4854,2126,671,"2014-07-08","blue","DEC","red",3,3,1,170,61,24,"Spartanburg, South Carolina USA"
4784,361,671,"2014-07-08","red","KO/TKO","blue",3,5,0,175,65,38,"Kailua, Hawaii USA"
4854,1504,671,"2014-07-08","blue","DEC","blue",3,3,1,165,56,28,"Goshen, Indiana USA"
4845,2097,671,"2014-07-08","blue","DEC","red",3,3,0,177,70,31,"London, Ontario Canada"
4866,2240,671,"2014-07-08","red","DEC","red",3,3,0,170,61,28,"Kelowna, BC Canada"
4915,2189,671,"2014-07-08","blue","SUB","red",3,3,0,170,61,30,"Xinjiang China"
4784,451,671,"2014-07-08","red","KO/TKO","red",3,5,0,167,65,35,"Summit, New Jersey United States"
4916,915,671,"2014-07-08","red","KO/TKO","red",1,3,0,177,70,34,"Manaus, Amazonas Brazil"
4927,2286,671,"2014-07-08","blue","KO/TKO","blue",1,4,0,182,84,33,"Montego Bay, Jamaica West Indies"
4932,2284,671,"2014-07-08","red","DEC","blue",3,3,0,193,93,32,"New Concord, Ohio USA"
4829,2072,670,"2014-06-30","red","DEC","blue",3,3,0,190,84,29,"Manaus Brazil"
4853,2217,670,"2014-06-30","red","SUB","red",1,3,0,162,56,23,"Tucson, Arizona United States"
4783,545,670,"2014-06-29","red","DEC","blue",5,5,1,175,65,30,"Des Moines, Iowa United States"
4822,2192,670,"2014-06-30","blue","KO/TKO","blue",1,3,0,177,61,29,"Blackwell, Oklahoma USA"
4822,1910,670,"2014-06-30","blue","KO/TKO","red",1,3,0,177,61,34,"Oregon, Ohio USA"
4783,1050,670,"2014-06-29","red","DEC","red",5,5,0,172,65,33,"Palm Springs, California USA"
4848,1054,670,"2014-06-30","red","DEC","red",3,3,0,172,65,34,"Chicago, Illinois USA"
