"Event_ID","Fight_ID","ID","corner","Date","Name"
738,5550,2022,"red","2015-08-09","Sara McMann"
738,5549,2558,"blue","2015-08-08","Scott Holtzman"
738,5567,1806,"red","2015-08-10","Derek Brunson"
738,5550,1719,"blue","2015-08-09","Amanda Nunes"
738,5549,2378,"red","2015-08-08","Anthony Christodoulou"
738,5566,1504,"red","2015-08-09","Dustin Ortiz"
733,5506,2329,"red","2015-07-23","Leon Edwards"
733,5506,2209,"blue","2015-07-23","Pawel Pawlak"
733,5515,2339,"red","2015-07-23","Joanne Calderwood"
733,5561,2503,"red","2015-07-23","Mickael Lebout"
733,5561,2604,"blue","2015-07-23","Teemu Packalen"
733,5560,2605,"blue","2015-07-23","Chris de la Rocha"
733,5505,2421,"blue","2015-07-23","Paul Redmond"
733,5574,2274,"red","2015-07-23","Paddy Holohan"
733,5562,2199,"blue","2015-07-23","Hans Stringer"
733,5516,368,"red","2015-07-23","Michael Bisping"
733,5517,875,"red","2015-07-23","Ross Pearson"
733,5575,1913,"red","2015-07-23","Marcus Brimage"
733,5574,1882,"blue","2015-07-23","Vaughan Lee"
733,5560,2083,"red","2015-07-23","Daniel Omielanczuk"
733,5508,2001,"blue","2015-07-23","Leonardo Mafra"
733,5505,2128,"red","2015-07-23","Rob Whiteford"
733,5508,2502,"red","2015-07-23","Stevie Ray"
733,5575,2589,"blue","2015-07-23","Jimmie Rivera"
733,5515,2603,"blue","2015-07-23","Cortney Casey"
733,5562,2060,"red","2015-07-23","Ilir Latifi"
733,5516,449,"blue","2015-07-23","Thales Leites"
733,5517,648,"blue","2015-07-23","Evan Dunham"
732,5504,1347,"blue","2015-07-13","Michelle Waterson"
732,5533,1864,"red","2015-07-13","Maximo Blanco"
732,5591,2587,"red","2015-07-13","Kamaru Usman"
732,5503,1991,"blue","2015-07-13","Cezar Ferreira"
732,5591,1463,"blue","2015-07-13","Hayder Hassan"
732,5513,2164,"red","2015-07-13","Russell Doane"
732,5520,2091,"red","2015-07-13","Darrell Montague"
732,5594,1810,"blue","2015-07-13","Trevor Smith"
732,5503,1272,"red","2015-07-13","Jorge Masvidal"
732,5485,965,"red","2015-07-13","Jake Ellenberger"
732,5593,1926,"blue","2015-10-07","Caio Magalhaes"
732,5593,2066,"red","2015-10-07","Josh Samman"
732,5592,2588,"blue","2015-07-13","Vicente Luque"
732,5533,2230,"blue","2015-07-13","Mike de la Torre"
732,5513,2276,"blue","2015-07-13","Jerrod Sanders"
732,5559,2174,"red","2015-07-13","George Sullivan"
732,5594,445,"red","2015-07-13","Dan Miller"
732,5559,2602,"blue","2015-07-13","Dominic Waters"
732,5504,2348,"red","2015-07-13","Angela Magana"
732,5520,2371,"blue","2015-07-13","Willie Gates"
732,5485,1944,"blue","2015-07-13","Stephen Thompson"
732,5592,2586,"red","2015-07-13","Michael Graves"
731,5500,1866,"blue","2015-07-01","Yoel Romero"
731,5572,2582,"blue","2015-06-29","Tony Sims"
731,5570,2469,"red","2015-06-29","Alex Oliveira"
731,5571,2073,"red","2015-06-29","Leandro Silva"
731,5532,1980,"red","2015-06-28","Hacran Dias"
731,5500,346,"red","2015-07-01","Lyoto Machida"
731,5569,2107,"red","2015-11-30","Santiago Ponzinibbio"
731,5538,2246,"red","2015-06-28","Antonio Carlos Junior"
731,5573,1056,"red","2015-06-29","Danny Martinez"
731,5532,2430,"blue","2015-06-28","Levan Makashvili"
731,5571,2580,"blue","2015-06-29","Lewis Gonzalez"
731,5572,2581,"red","2015-06-29","Steve Montgomery"
731,5573,2583,"blue","2015-06-29","Sirwan Kakai"
731,5538,2286,"blue","2015-06-28","Eddie Gordon"
731,5502,2087,"red","2015-06-29","Thiago Santos"
731,5570,2579,"blue","2015-06-29","Joe Merritt"
731,5569,1783,"blue","2015-11-30","Lorenz Larkin"
731,5502,2195,"blue","2015-06-29","Steve Bosse"
729,5531,2138,"red","2015-07-27","Jessamyn Duke"
729,5455,1657,"red","2015-07-27","Edson Barboza"
729,5531,2260,"blue","2015-07-27","Elizabeth Phillips"
729,5528,1875,"blue","2015-07-27","Dominique Steele"
729,5525,1096,"blue","2015-07-27","James Krause"
729,5525,1976,"red","2015-07-27","Daron Cruickshank"
729,5526,2585,"blue","2015-07-27","Andrew Holbrook"
729,5454,1527,"blue","2015-07-27","Renan Barao"
729,5523,721,"blue","2015-07-27","Takanori Gomi"
729,5454,1905,"red","2015-07-27","TJ Dillashaw"
729,5523,524,"red","2015-07-27","Joe Lauzon"
729,5530,961,"red","2015-07-27","Eddie Wineland"
729,5527,509,"red","2015-07-27","Jim Miller"
729,5456,2099,"blue","2015-07-27","Jessica Eye"
729,5527,1061,"blue","2015-07-27","Danny Castillo"
729,5526,1814,"red","2015-07-27","Ramsey Nijem"
729,5530,1184,"blue","2015-07-27","Bryan Caraway"
729,5524,467,"blue","2015-07-27","Tom Lawlor"
729,5528,1422,"red","2015-07-27","Zak Cummings"
729,5529,1655,"red","2015-07-27","Kenny Robertson"
729,5455,2316,"blue","2015-07-27","Paul Felder"
729,5456,1317,"red","2015-07-27","Miesha Tate"
729,5529,502,"blue","2015-07-27","Ben Saunders"
729,5524,1742,"red","2015-07-27","Gian Villante"
727,5496,2584,"blue","2015-07-17","Lyman Good"
727,5494,2157,"red","2015-07-16","Kevin Lee"
727,5522,1452,"red","2015-07-17","Kevin Casey"
727,5492,2323,"blue","2015-07-17","Matt Dwyer"
727,5576,1044,"red","2015-07-17","Rani Yahya"
727,5437,970,"blue","2015-07-17","Todd Duffee"
727,5522,2051,"blue","2015-07-17","Ildemar Alcantara"
727,5495,2204,"blue","2015-07-17","Sean Strickland"
727,5493,1034,"red","2015-07-17","Scott Jorgensen"
727,5576,1179,"blue","2015-07-17","Masanori Kanehara"
727,5495,2100,"red","2015-07-17","Igor Araujo"
727,5437,377,"red","2015-07-17","Frank Mir"
727,5521,1978,"red","2015-07-17","Sam Sicilia"
727,5419,1815,"blue","2015-07-17","Tony Ferguson"
727,5497,2079,"red","2015-07-17","Jessica Andrade"
727,5497,2240,"blue","2015-07-17","Sarah Moras"
727,5521,2041,"blue","2015-07-17","Yaotzin Meza"
727,5419,356,"red","2015-07-17","Josh Thomson"
727,5492,2291,"red","2015-07-17","Alan Jouban"
727,5496,1965,"red","2015-07-17","Andrew Craig"
727,5494,2268,"blue","2015-07-16","James Moontasri"
727,5493,438,"blue","2015-07-17","Manvel Gamburyan"
726,5443,2292,"blue","2015-06-22","Lukasz Sajewski"
726,5483,668,"red","2015-06-22","Peter Sobotta"
726,5519,2296,"blue","2015-06-22","Ulka Sasaki"
726,5480,2280,"red","2015-06-22","Joanna Jedrzejczyk"
726,5443,2207,"red","2015-06-22","Nick Hein"
726,5442,750,"blue","2015-06-22","Tatsuya Kawajiri"
726,5441,2242,"red","2015-06-22","Niklas Backstrom"
726,5469,2089,"red","2015-06-22","Piotr Hallmann"
726,5442,366,"red","2015-06-22","Dennis Siver"
726,5441,2193,"blue","2015-06-22","Noad Lahat"
726,5469,2529,"blue","2015-06-22","Magomed Mustafaev"
726,5480,2341,"blue","2015-06-22","Jessica Penne"
726,5483,2559,"blue","2015-06-22","Steve Kennedy"
726,5519,2326,"red","2015-06-22","Taylor Lapilus"
725,5432,2095,"blue","2015-05-31","Wilson Reis"
725,5432,2011,"red","2015-05-31","Jussier Formiga"
725,5427,2036,"blue","2015-06-01","Norman Parke"
725,5429,2469,"blue","2015-05-31","Alex Oliveira"
725,5433,2509,"blue","2015-06-01","Nicolas Dalby"
725,5430,2279,"red","2015-05-30","Juliana Lima"
725,5435,2048,"red","2015-05-31","Lucas Martins"
725,5409,511,"blue","2015-06-05","Thiago Alves"
725,5499,1994,"red","2015-05-31","Rony Jason"
725,5433,2508,"red","2015-06-01","Elizeu Zaleski dos Santos"
725,5430,2542,"blue","2015-05-30","Ericka Almeida"
725,5427,1997,"red","2015-06-01","Francisco Trinaldo"
725,5431,2319,"red","2015-06-01","Wendell Oliveira"
725,5429,1493,"red","2015-05-31","KJ Noons"
725,5428,1922,"blue","2015-06-01","Ryan Jimmo"
725,5499,2315,"blue","2015-05-31","Damon Jackson"
725,5428,2085,"red","2015-06-01","Francimar Barroso"
725,5431,2544,"blue","2015-06-01","Darren Till"
725,5435,2213,"blue","2015-05-31","Mirsad Bektic"
725,5409,663,"red","2015-06-05","Carlos Condit"
724,5563,2277,"red","2015-08-02","Claudia Gadelha"
724,5597,2575,"red","2015-02-08","Glaico Franca Moreira"
724,5595,2061,"blue","2016-03-01","Clint Hester"
724,5563,2569,"blue","2015-08-02","Jessica Aguilar"
724,5596,2357,"blue","2015-08-01","Guido Cannetti"
724,5405,2133,"blue","2015-08-02","Bethe Correia"
724,5555,1431,"red","2015-08-02","Antonio Silva"
724,5557,2227,"blue","2015-08-04","Nordine Taleb"
724,5596,1999,"red","2015-08-01","Hugo Viana"
724,5568,1706,"red","2015-08-02","Iuri Alcantara"
724,5556,2047,"blue","2015-08-02","Neil Magny"
724,5472,649,"red","2015-08-02","Stefan Struve"
724,5555,306,"blue","2015-08-02","Soa Palelei"
724,5597,2576,"blue","2015-02-08","Fernando Bruno"
724,5568,2165,"blue","2015-08-02","Leandro Issa"
724,5558,1390,"red","2016-02-01","Rafael Feijao"
724,5557,2247,"red","2015-08-04","Warlley Alves"
724,5558,1694,"blue","2016-02-01","Patrick Cummins"
724,5405,1828,"red","2015-08-02","Ronda Rousey"
724,5595,2245,"red","2016-03-01","Vitor Miranda"
724,5556,326,"red","2015-08-02","Demian Maia"
724,5598,2571,"red","2015-08-02","Reginaldo Vieira"
724,5472,272,"blue","2015-08-02","Minotauro Nogueira"
724,5598,2577,"blue","2015-08-02","Dileno Lopes"
721,5354,1484,"red","2015-07-13","Chad Mendes"
721,5463,2015,"red","2015-07-13","Gunnar Nelson"
721,5466,2369,"red","2015-07-13","Cody Garbrandt"
721,5474,1952,"blue","2015-07-13","Tim Means"
721,5474,432,"red","2015-07-13","Matt Brown"
721,5354,2057,"blue","2015-07-13","Conor McGregor"
721,5418,545,"blue","2015-07-13","Jeremy Stephens"
721,5418,1907,"red","2015-07-13","Dennis Bermudez"
721,5463,1331,"blue","2015-07-13","Brandon Thatch"
721,5482,1170,"red","2015-07-13","Brad Pickett"
721,5464,646,"blue","2015-07-13","John Howard"
721,5482,2325,"blue","2015-07-13","Thomas Almeida"
721,5466,2356,"blue","2015-07-13","Henry Briones"
721,5509,2429,"blue","2015-07-13","Cody Pfister"
721,5465,379,"red","2015-07-13","Mike Swick"
721,5509,2185,"red","2015-07-13","Yosdenis Cedeno"
721,5355,1176,"blue","2015-07-13","Rory MacDonald"
721,5464,2269,"red","2015-07-13","Cathal Pendred"
721,5465,2130,"blue","2015-07-13","Alex Garcia"
721,5514,2166,"blue","2015-07-13","Louis Smolka"
721,5355,471,"red","2015-07-13","Robbie Lawler"
721,5514,2196,"red","2015-07-13","Neil Seery"
720,5359,778,"red","2015-06-15","Gilbert Melendez"
720,5408,372,"blue","2015-06-15","Nate Marquardt"
720,5353,497,"red","2015-06-15","Cain Velasquez"
720,5361,2334,"red","2015-06-15","Augusto Montano"
720,5362,2362,"red","2015-06-15","Yair Rodriguez"
720,5413,2175,"red","2015-06-15","Francisco Trevino"
720,5359,890,"blue","2015-06-15","Eddie Alvarez"
720,5361,2269,"blue","2015-06-15","Cathal Pendred"
720,5414,2312,"blue","2015-06-15","Clay Collard"
720,5411,2354,"red","2015-06-15","Alejandro Perez"
720,5413,2262,"blue","2015-06-15","Johnny Case"
720,5362,2330,"blue","2015-06-15","Charles Rosa"
720,5353,308,"blue","2015-06-15","Fabricio Werdum"
720,5414,2360,"red","2015-06-15","Gabriel Benitez"
720,5412,542,"red","2015-06-15","Efrain Escudero"
720,5477,2299,"red","2015-06-15","Henry Cejudo"
720,5411,2219,"blue","2015-06-15","Patrick Williams"
720,5408,2070,"red","2015-06-15","Kelvin Gastelum"
720,5360,2340,"red","2015-06-15","Tecia Torres"
720,5412,1340,"blue","2015-06-15","Drew Dober"
720,5477,2010,"blue","2015-06-15","Chico Camus"
720,5360,2352,"blue","2015-06-15","Angela Hill"
719,5367,2297,"blue","2015-05-25","Colby Covington"
719,5343,1409,"blue","2015-05-29","Daniel Cormier"
719,5346,1515,"red","2015-05-25","Travis Browne"
719,5365,2126,"red","2015-06-04","Justin Scoggins"
719,5343,516,"red","2015-05-29","Anthony Johnson"
719,5352,2152,"blue","2015-05-23","Zach Makovsky"
719,5376,1594,"blue","2015-05-25","Rafael Natal"
719,5351,2466,"red","2015-06-05","Islam Makhachev"
719,5365,2135,"blue","2015-06-04","Joshua Sampo"
719,5376,2069,"red","2015-05-25","Uriah Hall"
719,5346,367,"blue","2015-05-25","Andrei Arlovski"
719,5347,911,"red","2015-05-24","Joseph Benavidez"
719,5345,1675,"blue","2015-05-24","John Makdessi"
719,5345,1076,"red","2015-05-24","Donald Cerrone"
719,5344,1769,"red","2015-05-25","Chris Weidman"
719,5351,2273,"blue","2015-06-05","Leo Kuntz"
719,5352,1904,"red","2015-05-23","John Dodson"
719,5347,2007,"blue","2015-05-24","John Moraga"
719,5367,870,"red","2015-05-25","Mike Pyle"
719,5344,295,"blue","2015-05-25","Vitor Belfort"
718,5341,2346,"red","2015-05-11","Alex Chambers"
718,5337,175,"red","2015-05-11","Anthony Perosh"
718,5338,1984,"blue","2015-05-11","James Vick"
718,5339,2345,"red","2015-05-11","Bec Rawlings"
718,5335,1852,"red","2015-05-11","Stipe Miocic"
718,5335,735,"blue","2015-05-11","Mark Hunt"
718,5342,2295,"blue","2015-05-11","Brendan O'Reilly"
718,5338,2258,"red","2015-05-11","Jake Matthews"
718,5336,2037,"blue","2015-05-11","Robert Whittaker"
718,5425,2142,"red","2015-05-11","Alptekin Ozkilic"
718,5340,2030,"blue","2015-05-11","Bradley Scott"
718,5340,2062,"red","2015-05-11","Dylan Andrews"
718,5341,2306,"blue","2015-05-11","Kailin Curran"
718,5342,2226,"red","2015-05-11","Vik Grujic"
718,5339,2349,"blue","2015-05-11","Lisa Ellis"
718,5425,2505,"blue","2015-05-11","Ben Nguyen"
718,5337,2205,"blue","2015-05-11","Sean O'Connell"
718,5336,1546,"red","2015-05-11","Brad Tavares"
717,5385,1850,"red","2015-06-08","Shawn Jordan"
717,5369,129,"blue","2015-06-08","Dan Henderson"
717,5436,1595,"red","2015-06-08","Dustin Poirier"
717,5385,2082,"blue","2015-06-08","Derrick Lewis"
717,5438,2355,"red","2015-06-08","Jose Quinonez"
717,5369,435,"red","2015-06-08","Tim Boetsch"
717,5438,2363,"blue","2015-06-08","Leonardo Morales"
717,5402,2308,"blue","2015-06-08","Anthony Birchak"
717,5498,2322,"blue","2015-06-08","Christos Giagos"
717,5370,1982,"red","2015-06-08","Joe Proctor"
717,5481,533,"red","2015-06-08","Thiago Tavares"
717,5498,2313,"red","2015-06-08","Chris Wade"
717,5370,1817,"blue","2015-06-08","Justin Edwards"
717,5410,2104,"blue","2015-06-08","Omari Akhmedov"
717,5410,1209,"red","2015-06-08","Brian Ebersole"
717,5449,1689,"red","2015-06-08","Francisco Rivera"
717,5402,2309,"red","2015-06-08","Joe Soto"
717,5481,2238,"blue","2015-06-08","Brian Ortega"
717,5449,1755,"blue","2015-06-08","Alex Caceres"
717,5436,1481,"blue","2015-06-08","Yancy Medeiros"
716,5330,2145,"red","2015-05-18","Tae Hyun Bang"
716,5373,786,"red","2015-05-18","Gegard Mousasi"
716,5356,2190,"red","2015-05-18","Mark Eddiva"
716,5327,959,"blue","2015-05-18","Urijah Faber"
716,5386,653,"red","2015-05-18","Mark Munoz"
716,5356,2430,"blue","2015-05-18","Levan Makashvili"
716,5330,2019,"blue","2015-05-18","Jon Tuck"
716,5388,2253,"red","2015-05-18","Roldan Sangcha-an"
716,5374,2047,"blue","2015-05-18","Neil Magny"
716,5374,2020,"red","2015-05-18","Hyun Gyu Lim"
716,5388,2143,"blue","2015-05-18","Jon Delos Reyes"
716,5328,2303,"red","2015-05-18","Nolan Ticman"
716,5327,451,"red","2015-05-18","Frankie Edgar"
716,5373,1781,"blue","2015-05-18","Costas Philippou"
716,5329,2179,"red","2015-05-18","Zhang Lipeng"
716,5329,2231,"blue","2015-05-18","Kajan Johnson"
716,5386,2064,"blue","2015-05-18","Luke Barnatt"
716,5328,2298,"blue","2015-05-18","Yao Zhikui"
714,5318,2083,"red","2015-04-13","Daniel Omielanczuk"
714,5319,2329,"blue","2015-04-13","Leon Edwards"
714,5279,2300,"blue","2015-04-13","Jan Blachowicz"
714,5318,2215,"blue","2015-04-13","Anthony Hamilton"
714,5286,2209,"red","2015-04-13","Pawel Pawlak"
714,5317,1992,"red","2015-04-13","Sergio Moraes"
714,5320,2301,"red","2015-04-13","Marcin Bandel"
714,5319,1547,"red","2015-04-13","Seth Baczynski"
714,5320,2502,"blue","2015-04-13","Stevie Ray"
714,5366,2468,"red","2015-04-13","Izabela Badurek"
714,5286,2225,"blue","2015-04-13","Sheldon Westcott"
714,5424,2504,"red","2015-04-13","Damian Stasiak"
714,5278,375,"red","2015-04-13","Gabriel Gonzaga"
714,5424,2041,"blue","2015-04-13","Yaotzin Meza"
714,5348,2339,"red","2015-04-13","Joanne Calderwood"
714,5363,2326,"red","2015-04-13","Taylor Lapilus"
714,5317,2503,"blue","2015-04-13","Mickael Lebout"
714,5366,2120,"blue","2015-04-13","Alexandra Albu"
714,5348,2465,"blue","2015-04-13","Maryna Moroz"
714,5279,2009,"red","2015-04-13","Jimi Manuwa"
714,5278,219,"blue","2015-04-13","Mirko Cro Cop"
714,5363,2467,"blue","2015-04-13","Rocky Lee"
713,5272,2055,"blue","2015-03-23","Ryan LaFlare"
713,5275,2078,"red","2015-03-23","Leonardo Santos"
713,5277,2073,"red","2015-03-26","Leandro Silva"
713,5322,2322,"blue","2015-03-23","Christos Giagos"
713,5276,2314,"blue","2015-03-23","Cain Carrizosa"
713,5276,2001,"red","2015-03-23","Leonardo Mafra"
713,5272,326,"red","2015-03-23","Demian Maia"
713,5274,1820,"red","2015-03-23","Erick Silva"
713,5283,2287,"blue","2015-03-23","Akbarh Arreola"
713,5321,2092,"red","2015-03-23","Kevin Souza"
713,5293,2119,"blue","2015-03-23","Andre Fili"
713,5275,2159,"blue","2015-03-23","Tony Martin"
713,5293,1993,"red","2015-03-23","Godofredo Pepey"
713,5277,1340,"blue","2015-03-26","Drew Dober"
713,5273,2288,"red","2015-03-23","Gilbert Burns"
713,5292,1719,"red","2015-03-23","Amanda Nunes"
713,5273,2469,"blue","2015-03-23","Alex Oliveira"
713,5322,2353,"red","2015-03-23","Jorge de Oliveira"
713,5321,941,"blue","2015-03-23","Katsunori Kikuno"
713,5283,1997,"red","2015-03-23","Francisco Trinaldo"
713,5292,1401,"blue","2015-03-23","Shayna Baszler"
713,5274,330,"blue","2015-03-23","Josh Koscheck"
712,5263,1595,"red","2015-04-30","Dustin Poirier"
712,5264,1983,"blue","2015-04-06","Al Iaquinta"
712,5289,1791,"blue","2015-04-06","Robert Peralta"
712,5294,2200,"blue","2015-04-06","Alexander Yakovlev"
712,5262,1054,"blue","2015-04-06","Ricardo Lamas"
712,5269,1618,"red","2015-04-06","Liz Carmouche"
712,5262,1484,"red","2015-04-06","Chad Mendes"
712,5282,1511,"red","2015-04-06","Julianna Pena"
712,5263,2208,"blue","2015-04-30","Diego Ferreira"
712,5290,2370,"blue","2015-04-06","Justin Jones"
712,5264,1272,"red","2015-04-06","Jorge Masvidal"
712,5282,2235,"blue","2015-04-06","Milana Dudieva"
712,5289,459,"red","2015-04-06","Clay Guida"
712,5290,1827,"red","2015-04-06","Ron Stallings"
712,5265,1891,"blue","2015-04-06","Mitch Clarke"
712,5269,2293,"blue","2015-04-06","Lauren Murphy"
712,5265,1985,"red","2015-04-06","Michael Chiesa"
712,5294,374,"red","2015-04-06","Gray Maynard"
711,5325,1380,"blue","2015-05-22","Sarah Kaufman"
711,5439,1663,"blue","2015-04-27","Fabio Maldonado"
711,5308,1060,"red","2015-08-25","Yves Jabouin"
711,5260,2236,"blue","2015-05-22","David Michaud"
711,5323,2222,"red","2015-04-27","Chad Laprise"
711,5256,1495,"red","2015-04-27","Demetrious Johnson"
711,5259,405,"red","2015-04-27","Patrick Cote"
711,5261,2256,"blue","2015-04-27","Valerie Letourneau"
711,5258,368,"red","2015-04-27","Michael Bisping"
711,5416,2350,"red","2015-04-27","Randa Markos"
711,5260,2223,"red","2015-05-22","Olivier Aubin-Mercier"
711,5261,2149,"red","2015-04-27","Jessica Rakoczy"
711,5309,1675,"red","2015-04-27","John Makdessi"
711,5325,1839,"red","2015-05-22","Alexis Davis"
711,5280,1953,"blue","2015-04-27","Chris Clements"
711,5280,2227,"red","2015-04-27","Nordine Taleb"
711,5416,2342,"blue","2015-04-27","Aisling Daly"
711,5308,2325,"blue","2015-08-25","Thomas Almeida"
711,5323,2263,"blue","2015-04-27","Bryan Barberena"
711,5256,2103,"blue","2015-04-27","Kyoji Horiguchi"
711,5309,2507,"blue","2015-04-27","Shane Campbell"
711,5259,485,"blue","2015-04-27","Joe Riggs"
711,5258,507,"blue","2015-04-27","CB Dollaway"
711,5439,348,"red","2015-04-27","Rampage Jackson"
706,5371,1936,"blue","2015-04-19","Max Holloway"
706,5358,1859,"blue","2015-04-19","Jimy Hettes"
706,5217,346,"red","2015-04-20","Lyoto Machida"
706,5253,2290,"blue","2015-04-19","Chris Dempsey"
706,5326,896,"red","2015-04-19","Jacare Souza"
706,5253,2286,"red","2015-04-19","Eddie Gordon"
706,5357,1499,"red","2015-04-20","Ovince Saint Preux"
706,5251,1051,"red","2015-04-20","Takeya Mizugaki"
706,5371,1050,"red","2015-04-19","Cub Swanson"
706,5248,509,"red","2015-04-20","Jim Miller"
706,5358,1906,"red","2015-04-19","Diego Brandao"
706,5307,1952,"blue","2015-04-20","Tim Means"
706,5357,1694,"blue","2015-04-20","Patrick Cummins"
706,5217,1294,"blue","2015-04-20","Luke Rockhold"
706,5248,2168,"blue","2015-04-20","Beneil Dariush"
706,5326,1550,"blue","2015-04-19","Chris Camozzi"
706,5307,2174,"red","2015-04-20","George Sullivan"
706,5251,2177,"blue","2015-04-20","Aljamain Sterling"
704,5250,1976,"red","2015-03-18","Daron Cruickshank"
704,5284,2320,"red","2015-03-16","Larissa Pacheco"
704,5199,808,"blue","2015-03-16","Alistair Overeem"
704,5250,2168,"blue","2015-03-18","Beneil Dariush"
704,5249,520,"blue","2015-03-16","Sam Stout"
704,5249,875,"red","2015-03-16","Ross Pearson"
704,5246,2338,"red","2015-03-16","Carla Esparza"
704,5254,2252,"blue","2015-03-16","Roger Narvaez"
704,5198,1069,"red","2015-03-16","Anthony Pettis"
704,5240,2299,"blue","2015-03-16","Henry Cejudo"
704,5288,2105,"red","2015-03-16","Jared Rosholt"
704,5284,1744,"blue","2015-03-16","Germaine de Randamie"
704,5288,2321,"blue","2015-03-16","Josh Copeland"
704,5254,2224,"red","2015-03-16","Elias Theodorou"
704,5245,947,"red","2015-03-16","Johny Hendricks"
704,5241,2134,"blue","2015-03-16","Ryan Benoit"
704,5198,532,"blue","2015-03-16","Rafael dos Anjos"
704,5245,432,"blue","2015-03-16","Matt Brown"
704,5246,2280,"blue","2015-03-16","Joanna Jedrzejczyk"
704,5241,2118,"red","2015-03-16","Sergio Pettis"
704,5240,1253,"red","2015-03-16","Chris Cariaso"
704,5199,1015,"red","2015-03-16","Roy Nelson"
703,5204,2230,"blue","2015-02-23","Mike de la Torre"
703,5142,1431,"red","2015-02-23","Antonio Silva"
703,5183,915,"blue","2015-02-23","Adriano Martins"
703,5200,1706,"red","2015-02-23","Iuri Alcantara"
703,5180,2096,"red","2015-02-23","Ivan Jorge"
703,5184,2264,"blue","2015-02-23","Sam Alvey"
703,5203,2077,"red","2015-02-23","William Patolino"
703,5142,377,"blue","2015-02-23","Frank Mir"
703,5201,2183,"red","2015-02-23","Douglas Silva de Andrade"
703,5187,1711,"blue","2015-02-23","Michael Johnson"
703,5201,2192,"blue","2015-02-23","Cody Gibson"
703,5204,2289,"red","2015-02-23","Tiago Trator"
703,5183,2023,"red","2015-02-23","Rustam Khabilov"
703,5180,2244,"blue","2015-02-23","Josh Shockley"
703,5200,2304,"blue","2015-02-23","Frankie Saenz"
703,5187,1657,"red","2015-02-23","Edson Barboza"
703,5184,1991,"red","2015-02-23","Cezar Ferreira"
703,5203,2323,"blue","2015-02-23","Matt Dwyer"
702,5144,1655,"red","2015-01-26","Kenny Robertson"
702,5170,1978,"blue","2015-01-26","Sam Sicilia"
702,5169,1990,"red","2015-01-26","Andy Ogle"
702,5145,2233,"red","2015-01-26","Viktor Pesta"
702,5132,129,"red","2015-01-27","Dan Henderson"
702,5159,503,"blue","2015-01-26","Ryan Bader"
702,5169,2373,"blue","2015-01-26","Makwan Amirkhani"
702,5171,2220,"blue","2015-01-26","Chris Beal"
702,5143,2124,"red","2015-01-26","Nico Musoke"
702,5159,1189,"red","2015-01-26","Phil Davis"
702,5145,2366,"blue","2015-01-26","Konstantin Erokhin"
702,5170,1954,"red","2015-01-26","Akira Corassani"
702,5171,2196,"red","2015-01-26","Neil Seery"
702,5144,2365,"blue","2015-01-26","Sultan Aliev"
702,5143,2172,"blue","2015-01-26","Albert Tumenov"
702,5131,516,"blue","2015-01-27","Anthony Johnson"
702,5132,786,"blue","2015-01-27","Gegard Mousasi"
702,5168,2213,"red","2015-01-26","Mirsad Bektic"
702,5168,2421,"blue","2015-01-26","Paul Redmond"
702,5131,1139,"red","2015-01-27","Alexander Gustafsson"
701,5196,2429,"blue","2015-02-16","Cody Pfister"
701,5194,2074,"red","2015-02-16","Michel Prazeres"
701,5196,2268,"red","2015-02-16","James Moontasri"
701,5195,542,"red","2015-02-16","Efrain Escudero"
701,5128,2217,"red","2015-02-16","Ray Borg"
701,5128,2332,"blue","2015-02-16","Chris Kelades"
701,5191,1331,"blue","2015-02-16","Brandon Thatch"
701,5126,522,"blue","2015-02-16","Cole Miller"
701,5192,2131,"blue","2015-02-16","Kiichi Kunimoto"
701,5270,2214,"red","2015-02-16","Chas Skelly"
701,5191,1066,"red","2015-02-16","Benson Henderson"
701,5270,2202,"blue","2015-02-16","Jim Alers"
701,5195,2257,"blue","2015-02-16","Rodrigo de Lima"
701,5192,2047,"red","2015-02-16","Neil Magny"
701,5126,1936,"red","2015-02-16","Max Holloway"
701,5194,2157,"blue","2015-02-16","Kevin Lee"
700,5244,2422,"red","2015-03-04","Masio Fullen"
700,5103,1828,"red","2015-03-04","Ronda Rousey"
700,5177,330,"blue","2015-03-04","Josh Koscheck"
700,5188,2150,"red","2015-03-04","Raquel Pennington"
700,5176,2331,"red","2015-03-04","Roman Salazar"
700,5243,1096,"red","2015-03-04","James Krause"
700,5189,347,"blue","2015-03-04","Roan Carneiro"
700,5252,1952,"blue","2015-03-04","Tim Means"
700,5190,2082,"red","2015-03-04","Derrick Lewis"
700,5189,653,"red","2015-03-04","Mark Munoz"
700,5190,2197,"blue","2015-03-04","Ruan Potts"
700,5185,2228,"blue","2015-03-04","Richard Walsh"
700,5103,2017,"blue","2015-03-04","Cat Zingano"
700,5243,2261,"blue","2015-03-04","Valmir Lazaro"
700,5176,940,"blue","2015-03-04","Norifumi Yamamoto"
700,5188,2317,"blue","2015-03-04","Holly Holm"
700,5244,2423,"blue","2015-03-04","Alex Torres"
700,5185,2291,"red","2015-03-04","Alan Jouban"
700,5252,2282,"red","2015-03-04","Dhiego Lima"
700,5242,514,"blue","2015-03-04","Gleison Tibau"
700,5177,965,"red","2015-03-04","Jake Ellenberger"
700,5242,1815,"red","2015-03-04","Tony Ferguson"
699,5140,2022,"blue","2015-02-02","Sara McMann"
699,5197,1806,"blue","2015-02-02","Derek Brunson"
699,5112,511,"blue","2015-02-02","Thiago Alves"
